Id,OwnerUserId,Score,ViewCount,CommentCount
55284,19901.0,4,,1
55285,22022.0,2,115.0,1
55286,805.0,3,,5
55287,805.0,2,,0
55288,10551.0,1,1522.0,3
55292,14860.0,0,,2
55293,4505.0,2,,1
55294,4505.0,9,,1
55295,19901.0,2,,0
55296,14434.0,2,,0
55297,17072.0,1,,0
55298,23981.0,3,211.0,5
55299,23983.0,2,223.0,0
55300,23984.0,1,219.0,3
55301,14650.0,2,176.0,4
55302,18192.0,1,734.0,2
55303,19901.0,1,,3
55305,23987.0,1,56.0,1
55307,805.0,1,,0
55308,23988.0,1,123.0,1
55309,23989.0,3,117.0,1
55310,20793.0,5,2762.0,1
55311,21072.0,3,,0
55312,805.0,5,,1
55313,805.0,3,,0
55314,4598.0,1,,4
55316,3040.0,8,767.0,0
55317,20884.0,1,51.0,0
55318,23991.0,2,100.0,0
55319,1270.0,-1,,0
55320,23992.0,1,47.0,0
55321,8686.0,0,253.0,2
55322,23993.0,1,127.0,5
55323,20381.0,2,,0
55324,23994.0,-1,32.0,0
55325,18493.0,1,,3
55326,21998.0,-1,,0
55327,4505.0,0,,0
55328,22452.0,0,,0
55331,686.0,2,,5
55332,686.0,2,,0
55333,23997.0,1,501.0,2
55334,13634.0,1,,0
55335,23998.0,-2,68.0,3
55336,23999.0,0,18.0,2
55337,2860.0,1,,1
55338,3919.0,1,,0
55340,11281.0,1,95.0,1
55341,9899.0,0,,0
55343,7877.0,0,,1
55344,24003.0,1,41.0,0
55345,19901.0,0,,0
55346,7972.0,2,,7
55347,7972.0,3,,0
55348,805.0,3,,1
55349,19901.0,0,,0
55350,23995.0,2,90.0,7
55351,7972.0,1,,0
55352,7290.0,0,,8
55353,14202.0,0,73.0,3
55354,24006.0,-2,169.0,0
55355,22542.0,2,181.0,0
55356,24006.0,0,58.0,3
55357,24004.0,4,159.0,3
55358,7972.0,1,,0
55359,805.0,1,,2
55360,10500.0,2,,0
55362,17230.0,2,,0
55363,9394.0,1,,2
55364,20884.0,4,210.0,2
55365,24000.0,1,,0
55367,24013.0,4,79.0,0
55368,7972.0,8,,0
55371,1307.0,1,210.0,0
55372,24000.0,1,,0
55374,18493.0,0,,4
55375,21998.0,0,127.0,0
55377,24071.0,1,921.0,2
55378,14731.0,0,398.0,0
55379,4598.0,5,,2
55380,22468.0,2,,0
55381,23774.0,0,144.0,3
55383,20494.0,1,363.0,0
55384,4598.0,3,,0
55385,21998.0,2,,2
55386,3903.0,3,321.0,0
55387,3277.0,6,,0
55388,22468.0,1,,0
55389,24019.0,1,577.0,0
55390,20884.0,0,176.0,5
55391,14434.0,1,,0
55392,23774.0,2,118.0,0
55393,20666.0,6,903.0,2
55394,3903.0,3,,0
55395,22468.0,5,,1
55396,3521.0,4,108.0,3
55398,24022.0,0,98.0,5
55399,7290.0,6,,9
55400,24024.0,5,354.0,1
55401,20666.0,2,,0
55403,21998.0,0,,6
55404,1005.0,4,84.0,0
55405,23964.0,3,202.0,1
55406,24028.0,3,,1
55407,22147.0,2,,4
55408,24027.0,2,97.0,1
55409,22147.0,1,,1
55411,23956.0,0,67.0,6
55412,21998.0,1,,4
55413,21149.0,2,71.0,0
55414,21072.0,2,,3
55415,8762.0,2,,2
55417,17230.0,0,,4
55418,539.0,2,109.0,1
55419,7746.0,1,143.0,0
55423,22114.0,2,352.0,0
55424,20884.0,1,73.0,2
55425,686.0,3,,1
55427,13634.0,1,,0
55429,159.0,1,,1
55431,12923.0,4,152.0,3
55432,805.0,3,,2
55434,8013.0,2,,0
55435,24033.0,1,89.0,0
55436,2958.0,2,,7
55441,24038.0,1,287.0,0
55443,20884.0,0,75.0,8
55444,24041.0,-1,187.0,1
55445,20709.0,0,62.0,3
55446,24041.0,-1,487.0,1
55447,1496.0,1,,0
55448,20884.0,3,136.0,2
55450,23694.0,0,,0
55451,22047.0,1,,0
55452,24042.0,1,129.0,0
55453,805.0,1,,2
55455,14650.0,2,93.0,2
55456,24044.0,0,,0
55457,11242.0,7,354.0,3
55458,20884.0,1,389.0,4
55459,4257.0,1,,0
55460,17541.0,1,,0
55461,805.0,3,,3
55462,14674.0,2,267.0,0
55463,11691.0,0,111.0,6
55464,805.0,1,,0
55465,18528.0,0,2147.0,2
55466,17230.0,1,,2
55469,24048.0,2,66.0,0
55470,17908.0,2,,3
55472,24050.0,7,180.0,5
55473,24052.0,2,673.0,4
55474,3411.0,2,,4
55475,4936.0,0,55.0,4
55476,16837.0,4,345.0,2
55477,21582.0,1,330.0,2
55478,23853.0,0,,0
55479,20864.0,1,126.0,0
55480,24055.0,6,200.0,10
55481,24056.0,2,,2
55483,88.0,9,,0
55484,12551.0,1,349.0,4
55486,24062.0,2,189.0,1
55487,10820.0,1,189.0,1
55488,17230.0,5,,1
55489,24064.0,1,202.0,0
55490,6327.0,5,175.0,0
55491,8402.0,1,,1
55492,24056.0,3,,0
55493,253.0,5,143.0,0
55494,24068.0,1,39.0,7
55495,20126.0,2,170.0,0
55496,20381.0,5,,3
55497,7250.0,4,,0
55498,24069.0,0,338.0,4
55499,8013.0,1,,0
55500,21340.0,9,446.0,0
55501,21030.0,3,3327.0,0
55502,8013.0,2,,5
55503,2643.0,0,,1
55504,6897.0,2,66.0,6
55505,18334.0,5,,4
55506,22236.0,0,,0
55507,24073.0,1,,0
55508,23880.0,-4,589.0,2
55509,24056.0,10,,3
55510,12329.0,3,54.0,0
55512,21072.0,3,,1
55513,7071.0,2,,0
55514,24077.0,-2,73.0,0
55516,3277.0,3,,3
55517,7250.0,0,,5
55518,24056.0,5,,0
55519,12329.0,3,72.0,0
55520,442.0,2,,1
55521,17230.0,1,,0
55522,24056.0,4,,0
55523,21072.0,-1,,0
55525,11210.0,3,706.0,0
55526,24079.0,0,206.0,0
55527,17230.0,2,,0
55528,24080.0,4,,0
55529,24038.0,1,,0
55530,19990.0,1,,1
55531,24080.0,3,,0
55532,21967.0,1,,0
55533,6446.0,7,280.0,1
55534,805.0,6,,5
55535,24056.0,4,,8
55536,20650.0,1,,2
55537,7972.0,0,,2
55538,20884.0,6,384.0,5
55539,9657.0,4,541.0,10
55541,22468.0,0,,0
55542,24084.0,1,,0
55543,14741.0,1,,0
55544,3065.0,1,153.0,1
55546,24085.0,1,456.0,1
55547,23803.0,2,,3
55548,19901.0,1,,1
55549,11091.0,0,,0
55550,22570.0,0,14046.0,0
55551,24087.0,1,368.0,9
55552,11867.0,2,,0
55553,805.0,2,,13
55554,805.0,7,,0
55555,11469.0,1,94.0,2
55556,9657.0,1,,0
55557,24088.0,5,401.0,1
55558,24088.0,-2,,0
55559,24088.0,1,,0
55561,24092.0,1,194.0,2
55562,18493.0,4,,0
55563,24093.0,0,608.0,0
55566,24056.0,2,,6
55568,686.0,1,,0
55569,24096.0,0,113.0,3
55570,686.0,4,,4
55571,24097.0,6,1435.0,2
55572,13636.0,0,143.0,13
55573,11148.0,0,190.0,0
55576,3277.0,4,,1
55577,7224.0,3,,0
55579,24097.0,2,83.0,4
55580,5407.0,1,,0
55581,5407.0,1,108.0,3
55582,11148.0,1,74.0,0
55583,6489.0,-9,322.0,4
55585,24106.0,1,75.0,0
55588,13041.0,1,,1
55591,16362.0,1,1126.0,1
55595,8013.0,2,,2
55597,24042.0,2,220.0,0
55598,17832.0,2,161.0,12
55599,24114.0,0,87.0,1
55600,24000.0,4,,0
55602,14891.0,1,248.0,2
55603,11748.0,4,333.0,3
55604,24080.0,2,,4
55605,24117.0,3,,0
55607,14891.0,0,,0
55608,2817.0,4,,3
55609,24112.0,2,134.0,2
55610,24109.0,2,813.0,2
55611,88.0,2,,0
55612,24093.0,0,1398.0,1
55613,919.0,3,,6
55614,24019.0,0,119.0,0
55615,16393.0,-1,888.0,1
55616,3262.0,2,,0
55617,6649.0,1,439.0,3
55618,21998.0,3,,0
55619,21998.0,1,,1
55620,686.0,2,,6
55621,8686.0,0,402.0,9
55623,686.0,1,,0
55624,17072.0,5,869.0,0
55625,24121.0,1,,0
55626,17230.0,2,,1
55627,24124.0,1,,0
55628,4253.0,4,,0
55629,11342.0,2,416.0,4
55630,24125.0,0,,0
55631,22334.0,1,383.0,0
55632,686.0,3,,3
55634,805.0,4,,4
55636,805.0,4,,0
55637,8013.0,4,,0
55638,8013.0,1,,1
55639,24130.0,2,298.0,1
55640,10026.0,2,,0
55641,24132.0,1,,0
55643,14741.0,0,,1
55644,22468.0,0,,0
55645,22468.0,0,,0
55646,6866.0,1,,0
55647,919.0,1,,0
55648,7411.0,1,153.0,1
55649,805.0,1,,5
55650,24134.0,1,192.0,1
55651,24133.0,2,,2
55653,17359.0,0,50.0,4
55654,20884.0,0,29.0,0
55655,14741.0,3,,1
55656,23803.0,2,,0
55658,18528.0,0,833.0,0
55660,24135.0,1,246.0,5
55662,24091.0,0,42.0,2
55663,24136.0,-3,134.0,0
55664,21998.0,2,,2
55665,805.0,1,,0
55666,24091.0,0,,0
55667,24136.0,0,38.0,0
55668,23853.0,3,,0
55669,11089.0,2,120.0,2
55670,18482.0,0,160.0,0
55672,24137.0,1,,0
55673,14741.0,0,,3
55674,23803.0,1,,0
55675,24137.0,3,,0
55676,23853.0,3,,0
55677,24137.0,0,,1
55679,24137.0,1,,0
55680,24137.0,-1,,0
55681,24137.0,-1,,2
55682,24137.0,1,,0
55683,805.0,1,,0
55684,8686.0,3,146.0,2
55685,13563.0,2,36.0,0
55686,4598.0,0,,0
55687,24139.0,3,394.0,1
55689,4065.0,3,165.0,2
55691,20666.0,40,3204.0,1
55692,21062.0,7,236.0,0
55693,805.0,45,,2
55694,7486.0,2,477.0,1
55695,24142.0,2,150.0,5
55696,-1.0,0,,0
55697,7486.0,0,,0
55698,24143.0,2,,1
55699,442.0,23,,2
55701,18528.0,0,375.0,2
55702,23828.0,2,65.0,1
55703,22392.0,0,269.0,1
55704,5407.0,0,274.0,0
55705,805.0,2,,1
55706,805.0,0,,10
55708,21998.0,1,,4
55709,13636.0,1,,0
55711,24150.0,4,170.0,0
55712,24156.0,1,161.0,5
55713,24154.0,1,,0
55714,21998.0,1,152.0,1
55715,19667.0,4,934.0,10
55716,17814.0,4,1091.0,2
55717,24155.0,3,228.0,4
55718,14434.0,4,636.0,0
55719,3411.0,1,,0
55720,21998.0,10,,1
55721,20884.0,2,95.0,4
55723,1098.0,0,,0
55724,19815.0,1,,0
55725,24158.0,3,,0
55726,22452.0,6,,4
55727,18128.0,2,,1
55729,919.0,6,,2
55731,5221.0,0,,0
55732,18128.0,2,,2
55733,17072.0,4,,5
55734,21856.0,4,94.0,3
55735,24160.0,3,,3
55736,1191.0,2,,0
55738,10598.0,1,42.0,1
55739,4908.0,1,24.0,0
55741,10619.0,1,,0
55742,10961.0,6,1191.0,0
55743,24164.0,0,,1
55744,10961.0,1,,7
55745,4598.0,3,,2
55746,20315.0,3,59.0,0
55747,10619.0,0,,1
55748,12329.0,2,90.0,6
55749,8013.0,2,,6
55750,11887.0,3,,0
55752,24165.0,2,627.0,2
55753,23899.0,1,67.0,4
55754,17503.0,1,72.0,0
55755,1934.0,1,,0
55756,7071.0,1,419.0,0
55757,24166.0,0,62.0,0
55758,24167.0,2,304.0,0
55759,23739.0,0,507.0,0
55760,6446.0,2,,0
55761,24169.0,2,84.0,6
55762,24171.0,1,44.0,0
55763,4505.0,1,,3
55764,22543.0,0,,3
55765,4253.0,1,,9
55766,4505.0,2,,0
55767,24173.0,2,369.0,1
55768,4505.0,3,,0
55769,24071.0,2,423.0,6
55772,24174.0,0,687.0,2
55773,24175.0,2,,0
55774,22452.0,1,,0
55776,13516.0,3,187.0,0
55777,24177.0,6,955.0,7
55778,22156.0,2,128.0,2
55779,805.0,2,,6
55783,14434.0,1,,5
55784,24182.0,7,340.0,6
55785,24184.0,1,40.0,0
55786,14741.0,1,,0
55788,24136.0,0,47.0,3
55789,14741.0,3,,1
55790,24187.0,3,,1
55792,2392.0,1,,0
55793,11091.0,2,,0
55794,805.0,5,,0
55795,20211.0,2,926.0,2
55797,24189.0,3,206.0,0
55798,24189.0,2,445.0,1
55800,23624.0,4,178.0,1
55801,24136.0,0,135.0,15
55802,3277.0,3,,3
55803,10064.0,2,61.0,3
55804,24197.0,2,,4
55805,24198.0,1,12859.0,4
55807,24199.0,2,447.0,6
55809,24200.0,0,380.0,3
55810,24202.0,0,38.0,7
55813,12246.0,-1,604.0,4
55814,17230.0,0,,2
55817,24206.0,2,772.0,0
55818,7788.0,1,,0
55819,686.0,5,,1
55820,24197.0,4,,5
55821,20344.0,2,299.0,0
55822,6489.0,-19,271.0,8
55823,4253.0,1,,0
55824,24197.0,16,,0
55825,11205.0,1,103.0,4
55826,8686.0,0,81.0,6
55827,5407.0,1,170.0,7
55829,12709.0,3,114.0,5
55830,22452.0,1,,10
55831,11867.0,1,,6
55832,24209.0,1,153.0,0
55833,6355.0,3,193.0,0
55835,23853.0,1,,0
55836,22147.0,-1,64.0,3
55838,17124.0,0,,0
55840,24211.0,0,123.0,7
55841,24188.0,1,92.0,2
55842,24073.0,2,,0
55844,1764.0,2,,1
55847,3293.0,2,,0
55848,16922.0,2,,0
55850,20735.0,0,36.0,0
55851,22508.0,1,,0
55853,17590.0,1,64.0,0
55854,5755.0,9,295.0,7
55856,21545.0,0,844.0,3
55857,7071.0,3,,0
55858,11852.0,2,,1
55859,7071.0,8,,0
55860,4916.0,1,,0
55861,21072.0,0,,6
55862,17503.0,0,128.0,2
55863,21650.0,0,263.0,0
55864,24221.0,2,115.0,0
55867,17908.0,1,,0
55868,2676.0,0,124.0,0
55870,24229.0,0,278.0,1
55871,17908.0,1,,0
55872,17359.0,0,43.0,0
55873,22411.0,0,342.0,0
55874,24232.0,6,1240.0,1
55875,3262.0,13,,3
55877,18334.0,0,73.0,0
55878,2817.0,2,,5
55880,18334.0,1,84.0,0
55881,16974.0,5,,0
55884,24235.0,0,192.0,1
55885,686.0,1,,0
55886,686.0,1,,1
55887,14741.0,2,1914.0,0
55888,23880.0,1,2504.0,0
55889,686.0,1,,2
55890,805.0,2,,2
55891,805.0,1,,0
55892,24237.0,0,,1
55893,805.0,1,,0
55895,805.0,1,,0
55896,805.0,1,,1
55897,24073.0,1,,0
55899,24238.0,1,771.0,7
55900,24239.0,3,259.0,6
55901,24240.0,4,645.0,3
55902,7290.0,0,,0
55903,22468.0,0,,0
55904,1764.0,1,,11
55906,9117.0,2,,1
55907,20820.0,0,47.0,0
55908,21866.0,4,,3
55909,20884.0,5,422.0,0
55910,17908.0,1,,2
55911,24091.0,2,,0
55912,24218.0,7,199.0,0
55913,23853.0,10,,1
55914,9738.0,1,,0
55916,6844.0,1,105.0,0
55917,1436.0,1,215.0,1
55918,805.0,3,,1
55919,805.0,3,,10
55920,3411.0,0,,4
55921,24256.0,1,229.0,0
55922,24197.0,2,,2
55925,7486.0,2,1246.0,0
55927,17230.0,3,,0
55928,22156.0,4,208.0,2
55929,183.0,7,420.0,2
55930,24264.0,0,227.0,2
55931,17510.0,0,125.0,2
55932,183.0,8,,0
55933,14645.0,1,201.0,0
55934,20843.0,0,,1
55936,21260.0,1,,0
55937,17590.0,1,230.0,0
55938,18287.0,2,,3
55939,24274.0,0,55.0,4
55940,24269.0,1,202.0,6
55941,24277.0,2,210.0,2
55943,20780.0,0,25.0,5
55945,23853.0,3,,1
55946,24281.0,1,524.0,0
55948,16049.0,2,,0
55949,17230.0,2,,2
55950,16859.0,1,,2
55951,22047.0,3,,7
55952,24285.0,2,518.0,2
55953,14839.0,0,122.0,7
55954,22060.0,1,45.0,0
55955,686.0,3,,0
55956,24000.0,1,,2
55959,24000.0,3,,2
55960,22540.0,3,,1
55961,24291.0,3,286.0,0
55962,6327.0,4,3664.0,5
55963,24290.0,7,160.0,1
55964,24295.0,13,,0
55965,24182.0,1,80.0,2
55966,7071.0,3,,0
55967,24073.0,0,,0
55968,7224.0,3,,0
55969,21900.0,2,165.0,0
55970,686.0,4,,3
55971,7290.0,0,,0
55972,686.0,0,,0
55973,7071.0,3,,3
55974,21900.0,0,,2
55975,18128.0,0,,0
55976,539.0,2,248.0,2
55977,11781.0,1,98.0,0
55978,686.0,2,,0
55979,24301.0,1,36.0,1
55980,23803.0,1,104.0,0
55981,21071.0,4,104.0,5
55982,11852.0,4,,3
55983,7972.0,4,,1
55984,7972.0,1,,0
55985,159.0,2,,0
55986,805.0,3,,2
55987,22062.0,0,72.0,7
55988,12521.0,4,,0
55989,7972.0,0,,0
55990,183.0,2,328.0,1
55991,7290.0,1,,1
55992,24306.0,0,81.0,0
55993,12521.0,2,,0
55995,159.0,1,,7
55996,24308.0,1,201.0,1
55999,24311.0,3,6289.0,0
56000,14741.0,4,,6
56001,9162.0,3,58.0,0
56002,22114.0,0,108.0,0
56003,686.0,3,,0
56004,159.0,1,,1
56006,22047.0,1,,0
56007,686.0,1,,0
56008,16527.0,2,63.0,0
56009,686.0,5,,2
56010,21072.0,4,157.0,2
56011,686.0,2,,1
56012,14860.0,1,,0
56013,24312.0,4,165.0,1
56014,686.0,5,,2
56015,24313.0,7,342.0,2
56017,19815.0,-1,,0
56018,6153.0,2,244.0,5
56019,23956.0,3,105.0,0
56020,22508.0,5,,0
56021,24296.0,3,,1
56022,24315.0,-3,104.0,1
56023,20381.0,4,,0
56024,9394.0,1,,0
56025,22443.0,1,79.0,0
56026,686.0,3,,3
56027,4598.0,0,,0
56028,4598.0,0,,0
56029,3262.0,6,269.0,0
56030,17661.0,0,185.0,5
56031,4598.0,1,,5
56032,24318.0,0,412.0,3
56033,24219.0,1,119.0,10
56034,16016.0,1,232.0,0
56035,24319.0,8,,0
56036,22542.0,2,569.0,11
56037,805.0,4,,3
56039,24235.0,0,82.0,6
56040,24321.0,2,573.0,1
56041,805.0,4,,0
56042,22356.0,2,390.0,4
56045,17230.0,1,,3
56046,24323.0,7,186.0,4
56047,12329.0,1,28.0,0
56048,6153.0,0,91.0,0
56049,17072.0,4,,6
56051,24073.0,1,,1
56052,16843.0,1,2653.0,1
56053,8535.0,1,,2
56054,5339.0,7,,16
56055,24327.0,0,188.0,3
56056,11852.0,3,,0
56057,805.0,3,,4
56058,4872.0,2,73.0,0
56060,24328.0,1,,0
56062,24330.0,1,90.0,0
56064,17908.0,2,,4
56065,22083.0,0,300.0,4
56066,21054.0,7,2742.0,2
56067,23783.0,2,147.0,1
56068,22047.0,1,,0
56069,8402.0,0,,0
56071,686.0,5,,0
56072,23970.0,1,216.0,0
56073,13177.0,3,110.0,0
56074,21072.0,1,,0
56075,21072.0,3,105.0,0
56076,686.0,6,,6
56077,1351.0,0,100.0,0
56078,21054.0,3,,2
56081,14888.0,2,,2
56083,10500.0,6,,0
56084,24334.0,1,293.0,0
56085,24340.0,2,,0
56086,24323.0,2,165.0,0
56087,1764.0,2,,0
56089,6844.0,2,328.0,5
56091,20861.0,2,373.0,0
56092,24344.0,3,5189.0,1
56095,8006.0,2,134.0,0
56096,8590.0,2,232.0,5
56097,24347.0,4,,1
56099,24349.0,0,,1
56100,919.0,6,,3
56101,-1.0,0,,0
56102,6866.0,0,,0
56103,24351.0,1,1546.0,0
56104,24352.0,0,315.0,5
56105,24353.0,3,,1
56106,17590.0,5,356.0,0
56107,686.0,7,,0
56108,21054.0,6,,1
56109,24354.0,1,211.0,3
56110,805.0,2,,7
56111,805.0,1,,0
56112,805.0,5,,1
56113,17359.0,2,139.0,1
56114,805.0,1,,0
56115,805.0,2,,11
56116,17359.0,2,,0
56117,17359.0,1,,8
56119,14741.0,3,,1
56120,24360.0,2,570.0,2
56121,14741.0,4,,4
56122,11852.0,4,,1
56123,17072.0,1,,1
56124,24364.0,1,261.0,3
56125,24361.0,3,243.0,0
56126,8089.0,0,65.0,0
56127,805.0,2,,6
56134,29746.0,9,735.0,4
56135,24368.0,0,,1
56136,24370.0,2,219.0,0
56138,686.0,2,,0
56139,24371.0,3,843.0,11
56140,18128.0,2,,4
56141,8590.0,5,514.0,4
56142,18128.0,1,,2
56144,14741.0,2,,4
56147,24341.0,1,,2
56148,24376.0,1,,3
56150,14125.0,9,3829.0,0
56151,17230.0,1,,0
56152,24059.0,1,183.0,3
56153,22452.0,0,,0
56154,7817.0,4,,0
56155,24377.0,3,,2
56156,10662.0,1,140.0,3
56157,11852.0,9,,9
56158,24378.0,0,,4
56160,24379.0,2,1016.0,0
56162,24380.0,0,18.0,3
56167,24003.0,1,70.0,11
56168,3280.0,1,102.0,0
56169,24311.0,0,42.0,1
56170,16819.0,2,51.0,0
56171,24387.0,1,170.0,1
56172,21900.0,0,64.0,0
56173,6633.0,2,,0
56174,19709.0,0,90.0,2
56175,24389.0,2,56.0,0
56176,12090.0,1,,1
56178,6633.0,6,,0
56179,24391.0,0,86.0,7
56182,24393.0,4,437.0,0
56184,21650.0,2,98.0,0
56186,2817.0,0,,0
56187,686.0,4,,0
56188,24396.0,3,370.0,2
56189,1764.0,3,,0
56190,24394.0,1,523.0,4
56192,24397.0,0,61.0,2
56194,14836.0,1,115.0,3
56196,22047.0,3,,0
56198,16974.0,3,,0
56200,805.0,7,,28
56201,24405.0,3,930.0,0
56202,3262.0,2,502.0,0
56203,21547.0,3,166.0,0
56205,10558.0,1,,0
56208,183.0,2,,0
56209,4733.0,0,,6
56210,10598.0,2,76.0,0
56211,24132.0,0,,8
56212,18152.0,1,,3
56213,24407.0,0,68.0,4
56214,9394.0,3,,0
56215,8006.0,1,49.0,1
56216,805.0,1,,0
56218,13555.0,3,,1
56220,8006.0,2,72.0,0
56221,24411.0,1,193.0,3
56222,23853.0,2,,0
56223,17230.0,2,,0
56225,24154.0,1,,0
56226,21983.0,4,339.0,4
56227,24412.0,-1,488.0,2
56228,21846.0,1,216.0,0
56230,9867.0,0,102.0,4
56231,23853.0,2,,0
56232,5174.0,0,,0
56233,9867.0,1,,0
56234,24413.0,1,50.0,0
56235,18316.0,1,,0
56236,24414.0,1,4250.0,0
56237,24416.0,1,170.0,1
56238,18528.0,3,412.0,2
56239,2719.0,1,,0
56240,23853.0,2,,1
56241,16612.0,2,,0
56242,805.0,2,,9
56243,17230.0,2,,0
56245,24421.0,2,100.0,0
56246,21846.0,0,,2
56248,24418.0,1,,0
56250,24417.0,0,86.0,2
56251,24419.0,1,1659.0,0
56252,183.0,2,,0
56253,21481.0,4,190.0,2
56254,9249.0,0,,0
56255,805.0,1,,4
56256,24425.0,0,28.0,3
56257,24426.0,-1,,0
56259,24428.0,2,248.0,0
56261,8120.0,4,,7
56264,21937.0,0,,3
56265,22452.0,1,,0
56266,9724.0,0,,7
56267,3262.0,1,,1
56268,24434.0,2,90.0,0
56269,10416.0,0,79.0,4
56271,10776.0,0,1358.0,0
56272,9249.0,2,,0
56273,919.0,5,,4
56274,10026.0,2,,0
56275,13041.0,2,227.0,0
56277,14860.0,1,,0
56278,21352.0,2,148.0,0
56279,22156.0,1,145.0,0
56280,17124.0,1,150.0,0
56281,21545.0,1,55.0,1
56282,13624.0,3,158.0,0
56283,17230.0,0,,2
56284,24441.0,3,207.0,0
56286,20211.0,2,,0
56287,805.0,5,,5
56288,20211.0,1,,0
56289,24440.0,0,362.0,6
56290,14836.0,1,202.0,3
56291,24073.0,1,,2
56293,6029.0,1,,0
56294,16362.0,0,116.0,0
56295,21186.0,1,365.0,1
56297,21900.0,2,,2
56298,24444.0,4,,0
56299,8013.0,1,,4
56300,10747.0,2,2702.0,4
56301,3262.0,0,,5
56302,11469.0,6,7079.0,0
56303,23933.0,1,171.0,3
56304,12083.0,1,647.0,4
56306,16049.0,5,513.0,0
56308,10295.0,0,,1
56309,24448.0,3,,0
56311,2566.0,0,123.0,1
56312,22048.0,0,44.0,2
56313,22452.0,1,,0
56314,23933.0,1,,0
56315,14741.0,1,,3
56316,6946.0,3,93.0,6
56317,20211.0,0,,0
56318,20381.0,5,,2
56319,24449.0,0,147.0,0
56321,805.0,2,,4
56322,22228.0,16,3681.0,1
56323,24450.0,1,423.0,1
56324,24452.0,2,68.0,1
56325,24460.0,1,46.0,1
56326,805.0,9,,6
56327,805.0,3,,0
56328,22311.0,2,,3
56329,22067.0,0,126.0,2
56330,24407.0,0,125.0,0
56331,2129.0,1,,1
56332,20211.0,5,,2
56333,21701.0,1,115.0,1
56334,2129.0,2,,3
56335,7788.0,4,,5
56336,14860.0,2,,0
56338,7071.0,10,,11
56341,22067.0,0,1427.0,0
56342,24456.0,0,194.0,2
56343,22452.0,0,,3
56344,17359.0,1,,1
56346,805.0,1,,2
56347,805.0,2,,1
56348,23853.0,5,,7
56349,16645.0,2,,3
56350,,0,138.0,1
56351,24464.0,0,66.0,0
56354,22047.0,5,,1
56355,686.0,1,,1
56356,24467.0,-1,,1
56357,22228.0,12,,3
56358,24155.0,1,152.0,1
56359,10524.0,2,,1
56360,25113.0,0,53.0,3
56361,24468.0,0,,0
56362,7255.0,0,84.0,0
56363,22452.0,1,,0
56365,22392.0,1,223.0,0
56367,24471.0,2,,4
56368,11877.0,0,,0
56369,14836.0,0,369.0,0
56371,4257.0,3,,8
56372,19814.0,2,73.0,1
56373,6720.0,0,142.0,4
56374,14556.0,3,1199.0,9
56375,24154.0,1,,1
56377,23682.0,0,372.0,5
56380,12492.0,1,1233.0,0
56381,24128.0,1,,5
56383,24475.0,1,64.0,3
56384,7071.0,0,,0
56385,11091.0,10,810.0,3
56386,18281.0,1,74.0,0
56387,11409.0,3,120.0,1
56388,22468.0,3,,0
56389,4277.0,1,,0
56391,14749.0,3,,1
56392,22022.0,1,590.0,5
56393,8013.0,1,,4
56394,686.0,1,,0
56396,16612.0,3,,1
56397,24479.0,1,150.0,4
56398,12603.0,3,1390.0,8
56399,11075.0,5,1785.0,7
56400,20884.0,0,108.0,1
56401,24477.0,1,30.0,0
56402,24484.0,12,1045.0,0
56403,686.0,6,,5
56404,603.0,14,,0
56405,24486.0,1,,0
56406,14434.0,1,36.0,0
56407,1739.0,2,,3
56408,24487.0,0,232.0,2
56409,24488.0,0,1647.0,5
56410,603.0,1,,0
56411,603.0,1,,0
56412,21471.0,1,60.0,1
56413,11748.0,3,,1
56414,10500.0,5,,0
56415,24492.0,0,,0
56416,17230.0,5,,2
56417,16939.0,1,69.0,1
56418,20884.0,1,77.0,0
56419,11623.0,2,,2
56421,24494.0,3,250.0,0
56422,32299.0,0,33.0,4
56423,18177.0,1,60.0,0
56424,22311.0,2,,1
56425,20820.0,0,64.0,2
56426,10354.0,1,,3
56427,22022.0,1,665.0,0
56428,21535.0,3,59.0,0
56429,20884.0,-1,85.0,5
56430,23946.0,1,77.0,0
56431,24341.0,1,,1
56432,1390.0,2,,1
56433,20381.0,1,,0
56434,805.0,3,,0
56435,10165.0,1,47.0,0
56438,24498.0,0,,0
56439,24498.0,2,,2
56440,20221.0,5,1789.0,3
56442,24311.0,1,90.0,2
56443,22228.0,2,,0
56444,24499.0,1,430.0,8
56445,6029.0,9,,3
56446,24500.0,2,149.0,2
56447,21240.0,1,554.0,0
56448,11522.0,5,,6
56450,10069.0,0,71.0,0
56451,20884.0,-1,153.0,1
56452,24502.0,0,507.0,3
56453,183.0,1,,3
56454,6029.0,2,,1
56455,16645.0,2,,0
56456,22228.0,3,,0
56457,16645.0,0,,1
56459,17140.0,1,248.0,3
56460,183.0,4,,3
56461,24506.0,1,382.0,0
56462,1764.0,4,,1
56463,2817.0,4,,5
56465,18587.0,11,1184.0,5
56466,23952.0,0,106.0,2
56468,11242.0,0,,0
56469,12647.0,1,141.0,0
56470,24508.0,0,67.0,1
56471,10845.0,4,250.0,2
56472,3411.0,0,,0
56474,805.0,0,,4
56476,22452.0,1,,0
56477,24341.0,12,,2
56478,24509.0,1,86.0,0
56479,24510.0,3,1584.0,0
56480,22452.0,2,,2
56481,24511.0,0,195.0,2
56482,5407.0,0,,0
56483,5739.0,7,,4
56484,7595.0,0,37.0,3
