Id,Reputation,Views,UpVotes,DownVotes
29254,11,1,0,0
29255,21,23,0,0
29257,9,2,0,0
29258,6,4,0,0
29260,1,0,0,0
29261,6,0,0,0
29262,136,5,0,0
29263,1,0,0,0
29264,11,3,0,0
29265,132,6,6,0
29266,11,1,0,0
29267,1,0,0,0
29269,1,2,0,0
29270,1,0,0,0
29271,1,0,0,0
29272,101,0,0,0
29274,1,2,0,0
29275,11,0,0,0
29276,1,4,0,0
29277,6,0,0,0
29278,1,0,0,0
29281,101,0,0,0
29282,100,5,0,0
29283,1,0,0,0
29284,101,0,1,0
29285,101,0,0,0
29286,1,1,0,0
29287,106,1,1,0
29288,276,1,3,0
29289,1,0,0,0
29290,41,3,0,0
29291,101,0,1,0
29292,1,0,0,0
29293,1,0,0,0
29295,101,3,0,0
29296,16,2,0,0
29297,101,0,1,0
29298,103,3,1,0
29299,26,0,0,0
29300,1,0,0,0
29301,1,2,0,0
29302,6,2,0,0
29303,11,1,0,0
29304,1,0,0,0
29305,101,0,0,0
29306,101,1,0,0
29307,101,0,1,0
29309,1,0,0,0
29310,1,0,0,0
29311,26,7,2,0
29312,16,0,0,0
29313,1,0,0,0
29314,8,2,0,0
29315,101,0,0,0
29316,101,0,0,0
29317,6,0,0,0
29318,101,1,3,0
29319,38,4,0,0
29320,6,2,0,0
29321,198,15,6,0
29323,1,0,0,0
29324,26,0,0,0
29325,77,5,7,0
29326,11,0,0,0
29327,3,4,0,0
29329,11,1,0,0
29330,6,3,0,0
29331,8,3,0,0
29335,25,4,0,0
29336,36,5,0,0
29337,11,2,0,0
29340,101,1,4,0
29341,6,1,0,0
29342,222,11,15,0
29343,1,0,0,0
29344,1,0,0,0
29345,1,0,0,0
29346,1,1,0,0
29347,1,0,0,0
29349,1,0,0,0
29350,136,2,13,0
29351,1,0,0,0
29352,1,0,0,0
29353,1,0,0,0
29354,6,0,0,0
29355,82,2,2,0
29356,1,0,0,0
29357,101,0,0,0
29358,1,1,0,0
29359,28,0,0,0
29361,3,0,0,0
29362,1,1,0,0
29363,51,9,0,0
29364,161,6,7,0
29365,1,0,0,0
29366,16,1,0,0
29367,3,2,0,0
29368,101,0,2,0
29369,1,0,0,0
29370,13,0,0,0
29371,6,1,0,0
29372,1,0,0,0
29374,302,17,9,0
29375,1,0,0,0
29376,31,0,0,0
29377,101,4,0,0
29378,101,1,0,0
29380,1,0,0,0
29381,1,1,0,0
29382,1,1,0,0
29383,1,2,0,0
29384,1,0,0,0
29385,21,2,0,0
29386,84,18,6,0
29388,1,0,0,0
29389,101,0,0,0
29390,1,1,0,0
29391,1,0,0,0
29392,1,0,0,0
29393,8,1,0,0
29394,1,0,0,0
29395,6,0,0,0
29396,101,0,0,0
29397,101,1,0,0
29398,1,0,0,0
29399,101,0,3,0
29400,11,2,0,0
29401,1,0,0,0
29403,21,4,0,0
29404,92,3,5,0
29406,101,0,0,0
29407,6,2,0,0
29409,1,0,0,0
29410,21,1,0,0
29411,1,0,0,0
29412,1,3,0,0
29413,1,0,0,0
29414,101,0,2,0
29415,41,6,0,0
29417,101,0,4,0
29418,1,1,0,0
29419,8,0,0,0
29420,1,0,0,0
29422,101,0,0,0
29423,6,3,0,0
29424,6,0,0,0
29425,101,0,5,0
29426,101,0,0,0
29428,1,1,0,0
29430,1,1,0,0
29431,1,0,0,0
29432,11,2,0,0
29433,685,43,26,3
29434,1,0,0,0
29435,23,2,0,0
29436,1,0,0,0
29437,6,0,0,0
29438,13,2,0,0
29439,11,0,0,0
29440,1,0,0,0
29441,101,0,0,0
29442,16,3,1,0
29443,116,2,0,0
29444,126,8,0,0
29445,16,2,0,0
29446,41,1,0,0
29447,83,2,1,0
29449,1,1,0,0
29450,1,0,0,0
29451,101,0,0,0
29452,61,8,2,0
29453,16,0,0,0
29454,11,4,0,0
29455,1,0,0,0
29456,16,0,0,0
29458,18,2,2,0
29459,101,1,0,0
29460,28,0,1,0
29461,13,4,0,0
29462,1,0,0,0
29463,102,8,0,0
29464,6,1,0,0
29465,1,0,0,0
29466,1,0,0,0
29467,101,0,0,0
29468,1,0,0,0
29469,1,0,0,0
29470,6,0,0,0
29472,1,0,0,0
29474,19,1,0,0
29475,81,5,1,0
29476,33,34,0,0
29477,3,0,0,0
29478,101,0,0,0
29479,1,0,0,0
29481,1,0,0,0
29482,1,4,0,0
29483,101,0,1,0
29484,1,0,0,0
29486,1,4,0,0
29487,1,0,0,0
29488,1,0,0,0
29489,1,0,0,0
29490,1,0,0,0
29491,121,0,0,0
29492,1,1,0,0
29493,1,0,0,0
29494,46,1,0,0
29495,6,0,0,0
29496,1,0,0,0
29497,111,3,1,0
29498,1,0,0,0
29499,1,1,0,0
29500,91,54,1,0
29501,1,0,0,0
29502,101,1,0,0
29503,1,1,0,0
29504,1,1,0,0
29505,6,0,0,0
29507,141,2,7,0
29508,6,1,0,0
29509,1,0,0,0
29511,101,0,5,0
29512,11,0,0,0
29513,101,0,0,0
29514,36,2,0,0
29515,1,0,0,0
29516,1,0,0,0
29517,6,0,0,0
29518,26,4,0,0
29519,91,3,0,0
29520,106,0,0,0
29521,101,1,0,0
29522,142,6,10,0
29524,1,0,0,0
29525,101,2,0,0
29526,1,0,0,0
29528,16,24,0,0
29530,1,0,0,0
29531,11,2,0,0
29532,8,0,0,0
29533,1,0,0,0
29534,1,0,0,0
29535,8,1,0,0
29536,113,5,2,0
29537,124,15,25,0
29538,1,0,0,0
29539,1,0,0,0
29540,101,0,0,0
29541,11,1,0,0
29543,1,0,0,0
29544,101,1,3,0
29545,101,2,0,0
29546,101,3,0,0
29547,270,9,18,0
29549,1,1,0,0
29550,13,2,0,0
29551,101,2,0,0
29552,106,7,3,0
29553,6,5,0,0
29554,1,0,0,0
29556,6,0,0,0
29557,101,0,0,0
29558,33,7,0,0
29559,101,0,0,0
29560,9,0,0,0
29563,101,0,2,0
29564,1,0,0,0
29566,101,0,1,0
29567,21,2,1,0
29568,179,7,13,1
29569,101,1,0,0
29570,3,0,0,0
29571,1,0,0,0
29573,1,2,0,0
29575,108,1,1,0
29576,16,2,0,0
29577,6,3,0,0
29578,1,3,0,0
29579,11,2,0,0
29580,101,1,0,0
29581,6,2,0,0
29582,101,0,0,0
29585,11,1,0,0
29586,108,2,1,0
29587,11,0,0,0
29588,101,0,0,0
29589,101,0,0,0
29590,127,2,4,0
29592,11,1,0,0
29595,16,2,0,0
29596,36,4,0,0
29597,88,18,2,0
29598,6,0,0,0
29599,1,2,0,0
29600,316,20,15,0
29601,1,0,0,0
29602,1,0,0,0
29603,1,0,0,0
29604,6,1,0,0
29605,1,1,0,0
29606,1,1,0,0
29608,6,2,0,0
29609,11,1,0,0
29611,195,12,6,0
29612,96,3,8,0
29613,1,0,0,0
29614,1,1,0,0
29616,1,0,0,0
29617,1207,134,120,3
29618,11,1,0,0
29620,111,0,0,0
29621,116,1,2,0
29623,1,1,0,0
29624,101,0,3,0
29626,11,1,0,0
29627,115,0,1,0
29628,1,0,0,0
29629,21,1,0,0
29630,6,0,0,0
29631,6,2,0,0
29633,1,1,0,0
29634,6,2,0,0
29635,11,1,0,0
29636,121,4,1,0
29637,101,0,2,0
29638,101,0,0,0
29640,97,4,4,0
29641,101,2,0,0
29642,6,2,0,0
29643,1,1,0,0
29644,6,2,0,0
29645,101,0,0,0
29647,1,0,0,0
29648,7,2,0,0
29651,1,0,0,0
29652,6,0,0,0
29653,119,22,2,0
29654,11,1,0,0
29655,128,1,7,0
29657,101,3,0,0
29658,1,0,0,0
29660,1,1,0,0
29661,1,0,0,0
29662,101,0,1,0
29663,16,0,0,0
29666,101,2,9,0
29667,1,0,0,0
29668,1,2,0,0
29670,1,0,0,0
29672,96,8,2,0
29673,19,35,0,0
29674,1,0,0,0
29675,101,2,1,0
29676,26,2,0,0
29677,41,4,0,0
29678,1,0,0,0
29679,101,1,0,0
29680,1,0,0,0
29681,11,1,0,0
29682,101,0,0,0
29684,6,2,0,0
29685,1,0,0,0
29686,116,2,0,0
29687,1,0,0,0
29688,56,10,1,0
29689,38,6,3,0
29690,3,1,0,0
29691,1,0,0,0
29692,101,0,1,0
29693,1,1,0,0
29694,126,5,10,0
29695,66,25,14,0
29696,48,4,0,0
29697,1,0,0,0
29700,101,2,0,0
29704,1,1,0,0
29705,6,1,0,0
29706,1,0,0,0
29707,258,31,121,0
29709,101,0,4,0
29710,11,0,0,0
29711,1,2,0,0
29712,6,6,0,0
29713,4,4,0,0
29714,101,0,5,0
29715,1,0,0,0
29716,16,9,0,0
29717,1,0,0,0
29718,1,0,0,0
29719,1,1,0,0
29720,1,0,0,0
29721,101,1,0,0
29722,103,1,1,0
29723,1,0,0,0
29724,1,0,0,0
29726,6,0,0,0
29727,11,0,0,0
29728,101,0,6,0
29729,1,0,0,0
29731,101,0,0,0
29732,113,1,1,0
29735,1,0,0,0
29736,18,5,1,0
29737,40,3,0,0
29738,101,0,0,0
29739,11,0,0,0
29740,91,3,8,0
29741,11,2,0,0
29742,36,14,4,0
29743,101,0,1,0
29744,101,0,2,0
29745,1,0,0,0
29746,61,22,0,0
29747,26,15,0,0
29748,1,0,0,0
29749,101,1,1,0
29750,1,0,0,0
29751,103,0,1,0
29753,101,0,0,0
29754,6,1,0,0
29755,101,2,0,0
29756,1,0,0,0
29757,1,2,0,0
29758,130,9,13,0
29759,101,1,3,0
29760,108,2,0,0
29761,11,0,0,0
29762,1,0,0,0
29763,1,2,0,0
29764,8,2,0,0
29765,18,19,2,0
29766,1,0,0,0
29768,1,1,0,0
29769,16,0,0,0
29770,346,13,1,0
29772,1,1,0,0
29774,144,15,9,0
29775,101,1,0,0
29777,16,0,0,0
29778,1,0,0,0
29779,108,2,3,0
29781,101,8,0,0
29783,116,8,1,0
29785,6,0,0,0
29786,1,0,0,0
29787,25,4,2,0
29788,1,3,0,0
29789,101,1,0,0
29790,101,0,0,0
29791,1,0,0,0
29792,113,0,1,0
29793,16,4,0,0
29794,1,0,0,0
29795,101,2,0,0
29796,26,4,0,0
29797,21,1,0,0
29798,101,0,0,0
29799,1,0,0,0
29800,101,1,4,0
29802,1,9,0,0
29803,101,0,0,0
29806,11,0,0,0
29807,1,1,0,0
29808,1,1,0,0
29809,1,0,0,0
29810,101,0,0,0
29811,1,0,0,0
29812,1,1,0,0
29813,1,1,0,0
29815,1,0,0,0
29816,116,4,2,0
29817,1,0,0,0
29818,1,0,0,0
29820,26,8,2,0
29822,1,0,0,0
29823,1,8,0,0
29825,78,31,22,0
29826,1,0,0,0
29827,101,0,0,0
29828,1,1,0,0
29829,28,3,2,0
29832,16,5,0,0
29833,1,0,0,0
29834,1,0,0,0
29838,101,0,0,0
29841,11,5,0,0
29843,1,7,0,0
29844,1,0,0,0
29847,11,0,0,0
29848,1,0,0,0
29849,101,2,1,0
29850,116,2,1,0
29851,6,0,0,0
29852,31,4,0,0
29854,101,1,1,0
29857,8,1,0,0
29858,101,1,0,0
29859,1,0,0,0
29860,1,0,0,0
29861,101,1,1,0
29862,1,1,0,0
29863,31,1,0,0
29864,1,0,0,0
29865,101,1,0,0
29867,36,4,12,0
29868,226,8,120,1
29869,8,3,0,0
29870,101,1,0,0
29871,11,3,0,0
29872,21,7,0,0
29873,16,1,0,0
29874,27,6,1,0
29875,1,2,0,0
29876,16,1,0,0
29877,33,2,1,0
29878,1,1,0,0
29879,11,0,0,0
29880,1,2,0,0
29881,1,0,0,0
29882,108,1,0,0
29883,1,0,0,0
29884,11,2,0,0
29885,1,1,0,0
29886,108,0,1,0
29887,1,0,0,0
29889,26,1,0,0
29890,3,2,0,0
29891,1,0,0,0
29892,101,0,0,0
29893,10,3,0,0
29894,109,3,0,0
29895,101,0,0,0
29897,11,5,0,0
29898,6,5,0,0
29901,6,0,0,0
29902,1,7,0,0
29903,8,2,0,0
29904,1,7,0,0
29905,101,0,0,0
29906,26,1,0,0
29907,1,0,0,0
29908,1,2,0,0
29909,101,0,0,0
29910,101,0,0,0
29911,211,9,39,0
29912,118,4,1,0
29913,21,2,0,0
29914,63,4,8,0
29915,3,0,0,0
29916,1,0,0,0
29917,1,1,0,0
29918,1,0,0,0
29919,1,0,0,0
29920,18,3,0,0
29921,21,0,0,0
29922,1,3,0,0
29923,6,3,0,0
29924,11,1,0,0
29925,1,0,0,0
29926,113,1,1,0
29928,21,4,0,0
29929,13,0,0,0
29931,1,0,0,0
29932,1,1,0,0
29934,18,1,0,0
29935,18,2,1,0
29936,103,3,2,0
29938,101,0,1,0
29939,1,0,0,0
29940,1,0,0,0
29941,28,9,0,0
29942,101,1,2,0
29943,306,18,23,1
29944,6,0,0,0
29945,1,0,0,0
29946,1,0,0,0
29948,6,0,0,0
29949,101,0,3,0
29950,1,10,0,0
29951,1,0,0,0
29952,1,0,0,0
29953,2,7,0,0
29954,101,1,0,0
29955,1,1,0,0
29956,61,1,0,0
29959,13,2,0,0
29960,1,0,0,0
29963,18,0,0,0
29964,1,0,0,0
29965,11,1,0,0
29966,1,0,0,0
29967,1,0,0,0
29968,1,0,0,0
29969,106,1,0,0
29971,101,1,0,0
29973,1,0,0,0
29974,6,0,0,0
29975,1,1,0,0
29976,26,9,0,0
29977,1,0,0,0
29978,9,1,0,0
29979,1,0,0,0
29980,1,2,0,0
29981,101,0,0,0
29982,1,0,0,0
29983,1,0,0,0
29984,1,2,0,0
29985,146,13,46,0
29987,101,22,1,0
29988,16,2,0,0
29989,101,0,0,0
29991,1,3,0,0
29992,1,2,0,0
29994,11,2,0,0
29995,31,0,0,0
29996,1,1,0,0
29997,21,0,0,0
29998,1,0,0,0
29999,1,0,0,0
30001,15,4,0,0
30002,11,0,0,0
30004,16,1,0,0
30005,158,8,31,0
30006,1,2,0,0
30007,101,0,1,0
30008,4,2,0,0
30010,11,0,0,0
30011,1,1,0,0
30012,11,1,0,0
30013,1,0,0,0
30014,11,1,0,0
30015,1,0,0,0
30016,71,12,0,0
30017,6,3,0,0
30018,106,0,1,0
30020,1,1,0,0
30021,101,0,0,0
30022,1,0,0,0
30023,103,1,1,0
30025,1,0,0,0
30026,101,0,2,0
30029,1,1,0,0
30030,6,1,0,0
30031,11,0,0,0
30032,1,0,0,0
30034,1,1,0,0
30035,1,4,0,0
30036,21,17,2,0
30037,1,0,0,0
30039,1,1,0,0
30041,1,0,0,0
30042,1,0,0,0
30043,101,0,0,0
30044,1,0,0,0
30045,101,0,0,0
30046,1,1,0,0
30047,101,0,0,0
30048,1,0,0,0
30049,1,0,0,0
30050,24,2,0,0
30052,101,2,1,0
30053,1,0,0,0
30055,1,0,0,0
30057,6,0,0,0
30058,101,0,0,0
30059,11,0,0,0
30060,1,0,0,0
30061,1,0,0,0
30063,1,0,0,0
30064,16,0,0,0
30065,1,0,0,0
30066,23,0,1,0
30067,1,2,0,0
30069,16,0,0,0
30070,3,0,0,0
30072,114,13,0,0
30073,101,0,2,0
30074,101,0,1,0
30075,1,0,0,0
30076,1,1,0,0
30077,1,0,0,0
30078,101,0,0,0
30079,1,0,0,0
30080,6,0,0,0
30081,1,2,0,0
30082,1,0,0,0
30084,1,3,0,0
30085,1,0,0,0
30086,101,0,3,0
30087,1,0,0,0
30088,1,0,0,0
30089,1,0,0,0
30090,1,0,0,0
30091,111,11,6,0
30093,1,0,0,0
30094,11,11,0,0
30097,6,0,0,0
30099,101,0,0,0
30100,6,1,0,0
30102,6,1,0,0
30103,1,0,0,0
30105,1,0,0,0
30107,6,1,0,0
30109,1,0,0,0
30110,1,1,0,0
30111,1,0,0,0
30113,6,0,0,0
30114,1,0,0,0
30115,11,0,0,0
30116,101,2,1,0
30117,6,6,0,0
30118,1,1,0,0
30119,1,0,0,0
30121,51,11,0,0
30122,11,2,0,0
30123,6,0,0,0
30124,11,1,0,0
30125,35,9,4,0
30127,1,0,0,0
30129,101,0,1,0
30130,1,1,0,0
30131,6,2,0,0
30132,1,5,0,0
30133,81,13,6,0
30134,101,0,0,0
30136,1,0,0,0
30137,1,0,0,0
30139,88,2,2,0
30140,101,6,0,0
30142,6,1,0,0
30143,6,2,0,0
30146,1,0,0,0
30147,6,5,0,0
30148,101,0,0,0
30149,11,2,0,0
30150,141,4,6,0
30151,101,0,0,0
30152,73,27,0,0
30153,113,5,0,0
30154,1,1,0,0
30155,166,2,2,0
30156,1,2,0,0
30158,1,2,0,0
30160,6,3,0,0
30161,152,1,16,0
30162,101,0,0,0
30163,101,0,0,0
30165,1,2,0,0
30166,1,0,0,0
30167,11,0,0,0
30168,101,0,0,0
30169,1,0,0,0
30170,1,1,0,0
30172,165,17,4,0
30173,101,0,0,0
30174,20,2,0,0
30175,1,1,0,0
30177,6,1,0,0
30179,31,0,0,0
30180,1,0,0,0
30181,1,0,0,0
30182,1,0,0,0
30183,16,0,0,0
30185,1,0,0,0
30186,130,4,1,0
30187,108,1,0,0
30188,1,0,0,0
30189,1,0,0,0
30190,1,0,0,0
30191,6,2,0,0
30192,117,27,46,0
30193,1,0,0,0
30194,1,0,0,0
30195,1,0,0,0
30196,36,0,0,0
30197,151,0,1,0
30198,6,4,0,0
30200,6,0,0,0
30201,1271,74,81,4
30202,356,11,1,0
30203,1,2,0,0
30204,1,1,0,0
30205,30,3,19,0
30206,11,7,0,0
30208,6,1,0,0
30209,1,0,0,0
30210,101,0,0,0
30211,11,4,0,0
30213,1,0,0,0
30214,6,0,0,0
30215,1,1,0,0
30216,1,1,0,0
30217,11,1,0,0
30218,111,4,0,0
30219,101,0,0,0
30220,15,1,0,0
30221,101,0,0,0
30222,6,0,0,0
30223,31,1,0,0
30224,6,3,0,0
30225,1,0,0,0
30226,1,0,0,0
30227,118,1,4,0
30228,101,0,0,0
30229,101,0,0,0
30230,1,12,0,0
30231,13,2,0,0
30232,31,4,3,0
30233,101,2,0,0
30234,1,0,0,0
30235,126,0,3,0
30236,6,0,0,0
30237,22,3,1,0
30239,13,2,0,0
30240,101,0,0,0
30241,1,0,0,0
30243,1,0,0,0
30244,11,0,0,0
30245,1,0,0,0
30247,1,0,0,0
30248,11,2,0,0
30249,11,0,0,0
30250,1,0,0,0
30251,6,2,0,0
30252,6,0,0,0
30253,1,0,0,0
30254,1,0,0,0
30255,1,0,0,0
30257,1,2,0,0
30258,1,0,0,0
30259,101,0,2,0
30260,13,0,0,0
30261,1,4,0,0
30262,1,0,0,0
30264,6,2,0,0
30265,1,0,0,0
30266,6,2,0,0
30267,6,2,0,0
30268,56,4,0,0
30269,20,4,1,0
30270,26,2,0,0
30271,18,0,1,0
30272,101,0,0,0
30273,101,2,0,0
30274,1,1,0,0
30275,16,1,0,0
30276,6,0,0,0
30277,6,3,0,0
30278,1,0,0,0
30279,1,0,0,0
30280,6,0,0,0
30282,1,2,0,0
30284,11,1,0,0
30285,1,0,0,0
30286,1,0,0,0
30287,21,1,0,0
30288,1,0,0,0
30290,101,0,3,0
30292,1,0,0,0
30294,11,1,0,0
30295,135,8,2,0
30296,1,0,0,0
30297,101,0,3,0
30298,1,1,0,0
30299,101,4,0,0
30301,101,0,2,0
30302,36,21,0,0
30303,1,0,0,0
30305,1,3,0,0
30306,1,8,0,0
30307,6,0,0,0
30308,146,108,8,0
30309,1,2,0,0
30310,125,4,11,0
30311,1,7,0,0
30312,1,1,0,0
30313,42,3,6,0
30314,8,0,0,0
30315,1,0,0,0
30317,6,2,0,0
30318,16,0,0,0
30319,1,0,0,0
30320,101,0,0,0
30321,1,0,0,0
30322,1,0,0,0
30323,101,0,1,0
30325,1,1,0,0
30327,6,1,0,0
30328,101,0,0,0
30329,1,0,0,0
30331,68,3,5,0
30333,1,0,0,0
30334,1,0,0,0
30335,1,0,0,0
30336,31,5,0,0
30337,1,0,0,0
30338,1,0,0,0
30339,1,0,0,0
30340,1,0,0,0
30341,11,1,0,0
30342,91,18,0,0
30343,6,1,0,0
30344,1,1,0,0
30345,1,0,0,0
30346,1,0,0,0
30347,9,0,0,0
30348,23,1,1,0
30349,1,0,0,0
30350,6,1,0,0
30351,2205,309,368,65
30352,101,3,0,0
30353,1,1,0,0
30354,23,2,0,0
30355,126,4,1,0
30356,150,5,10,0
30357,101,0,0,0
30358,1,0,0,0
30359,16,1,0,0
30360,36,1,0,0
30361,11,1,0,0
30362,1,1,0,0
30363,1,1,0,0
30364,101,0,0,0
30365,9,0,0,0
30367,1,2,0,0
30368,11,2,0,0
30369,1,0,0,0
30370,1,0,0,0
30371,1,0,0,0
30372,1,1,0,0
30373,1,0,0,0
30375,101,2,0,0
30376,76,3,3,0
30377,101,1,2,0
30378,1,0,0,0
30379,1,0,0,0
30380,11,4,0,0
30381,1,1,0,0
30382,1,9,0,0
30383,1,2,0,0
30384,101,0,2,0
30385,101,1,1,0
30386,1,3,0,0
30387,11,2,0,0
30388,136,2,0,0
30389,131,2,8,0
30390,6,0,0,0
30391,1,0,0,0
30392,8,0,0,0
30393,1,0,0,0
30394,6,1,0,0
30395,426,124,23,0
30396,1,0,0,0
30397,118,0,0,0
30399,6,0,0,0
30400,3,0,0,0
30402,11,0,0,0
30403,13,3,0,0
30404,101,0,3,0
30405,1,1,0,0
30406,1,1,0,0
30407,101,2,0,0
30408,1,0,0,0
30409,35,20,6,0
30410,1,0,0,0
30411,6,3,0,0
30412,11,1,0,0
30413,101,3,8,0
30414,11,11,0,0
30415,6,1,0,0
30416,1,0,0,0
30417,511,35,3,0
30418,6,1,0,0
30419,6,0,0,0
30420,56,2,1,0
30421,1,3,0,0
30422,1,1,0,0
30423,1,0,0,0
30425,1,2,0,0
30426,6,1,0,0
30428,6,0,0,0
30429,106,2,0,0
30431,26,3,0,0
30432,31,3,10,0
30433,115,10,8,0
30434,1,1,0,0
30435,11,0,0,0
30436,21,3,0,0
30438,349,43,2,0
30439,1,0,0,0
30440,1,4,0,0
30442,1,0,0,0
30443,1,0,0,0
30444,1,0,0,0
30445,6,2,0,0
30446,116,8,0,0
30447,16,0,0,0
30449,101,0,0,0
30451,68,9,9,0
30452,1,2,0,0
30453,38,2,0,0
30454,46,5,0,0
30456,16,2,0,0
30457,1,0,0,0
30459,6,1,0,0
30460,651,33,24,3
30462,101,0,4,0
30463,11,2,0,0
30464,101,0,2,0
30465,1,2,0,0
30466,101,0,1,0
30467,101,0,1,0
30469,1,0,0,0
30470,11,1,0,0
30471,110,8,1,0
30472,101,0,0,0
30473,123,14,3,0
30474,6,0,0,0
30475,108,7,5,0
30476,31,3,0,0
30477,16,0,0,0
30478,16,1,0,0
30479,11,0,0,0
30480,1,0,0,0
30481,18,2,1,0
30482,1,0,0,0
30484,1,1,0,0
30485,11,3,0,0
30486,1,2,0,0
30487,23,1,3,0
30488,101,4,0,0
30489,96,8,0,0
30490,93,67,20,0
30491,1,1,0,0
30492,101,1,0,0
30493,1,1,0,0
30494,130,8,12,0
30495,9,8,0,0
30496,6,1,0,0
30497,1,1,0,0
30498,1,7,0,0
30499,49,8,1,0
30501,28,11,2,0
30503,167,9,0,0
30504,1,1,0,0
30505,1,1,0,0
30506,1,2,0,0
30507,101,1,0,0
30508,1,2,0,0
30510,203,5,2,0
30512,40,12,2,0
30513,1,1,0,0
30514,1,1,0,0
30516,31,7,0,0
30518,21,5,0,0
30519,1,1,0,0
30520,23,0,0,0
30521,11,1,0,0
30522,1,0,0,0
30523,43,11,0,0
30524,1,2,0,0
30525,1,7,0,0
30526,1,0,0,0
30527,1,0,0,0
30528,1,1,0,0
30530,26,2,0,0
30531,5,0,0,0
30532,1,0,0,0
30533,1,3,0,0
30535,101,0,0,0
30536,101,0,1,0
30537,1,2,0,0
30538,1,0,0,0
30539,31,5,0,0
30540,317,55,86,0
30541,1,0,0,0
30542,116,1,0,0
30543,26,1,0,0
30544,101,0,0,0
30545,21,3,0,0
30546,11,2,0,0
30547,26,11,0,0
30548,23,7,11,0
30549,101,2,0,0
30550,101,0,0,0
30552,1,2,0,0
30553,1,0,0,0
30554,1,0,0,0
30555,1,0,0,0
30557,196,7,6,0
30558,1,0,0,0
30559,1,0,0,0
30560,101,0,0,0
30561,1,0,0,0
30563,103,0,0,0
30564,1,0,0,0
30565,1,1,0,0
30566,1,0,0,0
30567,101,0,1,0
30568,1,0,0,0
30569,101,0,2,0
30570,6,12,0,0
30571,6,0,0,0
30572,16,3,0,0
30573,1,1,0,0
30574,14,1,0,0
30577,473,61,14,0
30578,1,0,0,0
30579,1,0,0,0
30580,11,1,0,0
30581,11,0,0,0
30582,9,2,0,0
30583,1,0,0,0
30584,13,4,0,0
30585,1,0,0,0
30586,175,5,2,0
30588,1,1,0,0
30589,76,8,9,0
30590,1,1,0,0
30591,101,0,0,0
30592,6,0,0,0
30593,18,5,0,0
30594,6,3,0,0
30595,6,0,0,0
30596,136,11,0,0
30597,11,1,0,0
30598,11,2,0,0
30600,1,1,0,0
30601,101,1,1,0
30602,25,19,2,0
30603,113,2,1,0
30605,1,1,0,0
30606,1,0,0,0
30607,1,0,0,0
30608,1,0,0,0
30609,111,1,2,0
30610,101,0,0,0
30611,169,16,16,0
30612,21,4,0,0
30613,90,17,19,0
30614,101,0,1,0
30617,101,6,0,0
30618,101,7,0,0
30620,1,1,0,0
30621,171,4,2,0
30622,1,0,0,0
30623,155,33,6,0
30624,101,0,6,0
30625,101,0,3,0
30626,1,0,0,0
30627,6,2,0,0
30628,16,0,0,0
30629,1,1,0,0
30630,185,9,8,0
30631,101,1,0,0
30632,1,1,0,0
30633,88,6,1,0
30634,1,0,0,0
30636,13,1,0,0
30638,1,4,0,0
30639,1,0,0,0
30640,118,2,2,0
30641,101,0,0,0
30642,111,1,2,0
30643,101,0,2,0
30644,6,1,0,0
30646,1,0,0,0
30647,1,10,0,0
30649,101,0,0,0
30650,101,0,0,0
30651,1,0,0,0
30652,101,0,1,0
30654,1,0,0,0
30655,11,10,0,0
30656,14,2,0,0
30657,118,2,1,0
30658,33,59,0,0
30660,9,0,0,0
30661,6,2,0,0
30662,1,1,0,0
30663,1,0,0,0
30664,101,0,11,0
30665,1,0,0,0
30666,13,0,0,0
30667,6,2,0,0
30668,1,0,0,0
30669,1,0,0,0
30670,56,4,2,0
30671,16,1,0,0
30672,11,1,0,0
30673,101,0,0,0
30674,1,0,0,0
30675,1,0,0,0
30676,23,2,2,0
30677,51,1,0,0
30680,101,0,0,0
30681,1,0,0,0
30682,108,6,9,0
30683,1,2,0,0
30684,31,2,0,0
30686,1,0,0,0
30687,103,2,0,0
30688,36,0,0,0
30692,11,0,0,0
30693,6,2,0,0
30694,11,0,0,0
30695,39,4,5,0
30696,1,0,0,0
30697,6,0,0,0
30698,1,0,0,0
30699,101,0,1,0
30700,101,0,1,0
30701,69,12,16,0
30703,106,1,0,0
30704,101,0,0,0
30705,1,3,0,0
30706,108,0,0,0
30707,1,2,0,0
30708,1,0,0,0
30709,1,0,0,0
30710,101,3,2,0
30711,3,0,0,0
30712,720,70,4,1
30713,26,1,0,0
30714,16,0,0,0
30715,6,0,0,0
30716,101,3,0,0
30717,1,0,0,0
30718,1,0,0,0
30719,1,2,0,0
30720,1,0,0,0
30722,13,2,0,0
30723,101,0,2,0
30724,101,1,0,0
30725,101,0,1,0
30726,101,2,1,0
30727,1,7,0,0
30728,1,0,0,0
30729,101,0,1,0
30730,1,0,0,0
30732,1,0,0,0
30733,101,1,0,0
30734,1,1,0,0
30736,11,2,0,0
30739,1,0,0,0
30740,16,1,0,0
30742,6,1,0,0
30743,1,0,0,0
30744,26,4,0,0
30745,1,0,0,0
30746,11,1,0,0
30747,6,0,0,0
30748,1,2,0,0
30749,1,0,0,0
30750,16,1,0,0
30751,131,3,0,0
30752,1,1,0,0
30753,11,0,0,0
30754,1,0,0,0
30755,151,11,14,1
30756,28,6,0,0
30757,1,4,0,0
30758,101,0,2,0
30759,1,0,0,0
30760,1,0,0,0
30761,97,5,5,0
30762,111,2,0,0
30763,43,2,0,0
30764,118,3,1,0
