,userId,Reputation,Views,UpVotes,DownVotes,PostTypeId,Score,ViewCount,CommentCount,Outlier
16355,25675,299,103,25,2,2,4,0,1,DownVotes
16555,25936,2196,206,298,6,1,0,73,4,DownVotes
16577,25965,302,24,13,3,1,2,545,1,DownVotes
16609,26008,157,16,8,1,2,2,0,6,DownVotes
16751,26206,735,25,7,1,2,8,0,5,DownVotes
16852,26338,4800,515,1781,47,2,2,0,3,DownVotes
16865,26357,598,38,29,12,2,1,0,2,DownVotes
17007,26553,134,4,6,1,2,0,0,0,DownVotes
17237,26881,152,17,24,5,2,1,0,1,DownVotes
17239,26886,212,6,1,1,1,3,2251,4,DownVotes
17464,27213,429,45,30,5,1,4,496,6,DownVotes
17609,27403,2571,215,105,1,2,3,0,10,DownVotes
17629,27435,725,39,20,2,1,1,507,0,DownVotes
17676,27495,251,15,20,2,1,45,17382,8,DownVotes
17724,27581,1159,112,186,12,2,4,0,2,DownVotes
17803,27691,155,7,3,1,1,10,10234,0,DownVotes
17872,27779,792,97,30,3,2,1,0,0,DownVotes
17977,27915,343,32,10,1,2,0,0,1,DownVotes
18003,27949,153,3,6,1,1,2,305,0,DownVotes
18196,28218,628,240,95,10,4,0,0,0,DownVotes
18207,28231,154,26,3,1,2,6,0,3,DownVotes
18252,28285,175,32,11,1,2,3,0,0,DownVotes
18255,28288,830,59,42,1,2,3,0,0,DownVotes
18383,28462,1382,31,175,2,2,4,0,2,DownVotes
18417,28520,771,41,29,5,2,3,0,6,DownVotes
18516,28666,2653,233,729,45,5,0,0,0,DownVotes
18540,28705,1209,78,43,3,2,0,0,8,DownVotes
18567,28746,16108,1673,63,6,2,9,0,12,DownVotes
18600,28786,130,5,64,1,2,3,0,1,DownVotes
18605,28791,619,41,374,3,5,0,0,0,DownVotes
18683,28903,1104,70,19,9,1,2,103,6,DownVotes
18701,28928,129,182,33,1,5,0,0,0,DownVotes
18750,28986,186,19,30,1,2,1,0,0,DownVotes
18752,28988,343,49,128,1,1,0,342,2,DownVotes
18771,29020,410,19,14,1,1,0,301,6,DownVotes
18809,29068,517,89,105,4,1,0,491,1,DownVotes
18842,29109,419,45,73,4,1,2,213,1,DownVotes
18861,29137,794,148,233,3,1,1,560,1,DownVotes
18888,29187,709,51,3,1,1,1,222,0,DownVotes
19062,29433,685,43,26,3,2,3,0,0,DownVotes
19201,29617,1207,134,120,3,1,6,3153,9,DownVotes
19376,29868,226,8,120,1,2,1,0,2,DownVotes
19437,29943,306,18,23,1,2,1,0,1,DownVotes
19626,30201,1271,74,81,4,2,8,0,1,DownVotes
19743,30351,2205,309,368,65,2,3,0,1,DownVotes
19833,30460,651,33,24,3,1,4,269,2,DownVotes
20024,30712,720,70,4,1,2,0,0,0,DownVotes
20058,30755,151,11,14,1,2,9,0,2,DownVotes
20210,30951,161,35,32,1,1,0,159,1,DownVotes
20352,31152,393,42,150,19,1,2,566,0,DownVotes
20400,31221,305,40,26,1,2,3,0,0,DownVotes
20433,31264,459,34,12,3,2,4,0,0,DownVotes
20465,31304,163,48,5,2,2,1,0,3,DownVotes
20473,31314,284,22,8,2,2,4,0,1,DownVotes
20656,31563,200,25,21,2,2,8,0,1,DownVotes
20675,31587,157,31,5,1,2,4,0,0,DownVotes
20705,31634,376,17,8,1,2,28,0,8,DownVotes
20731,31668,1899,137,8,4,2,2,0,1,DownVotes
20734,31672,211,7,3,1,1,1,77,4,DownVotes
20802,31774,554,39,45,9,2,9,0,5,DownVotes
20990,32036,7227,991,2664,143,2,1,0,3,DownVotes
21088,32157,292,45,12,16,2,5,0,3,DownVotes
21365,32504,212,34,24,2,1,2,2090,2,DownVotes
21455,34623,136,1,123,3,2,0,0,8,DownVotes
21472,34645,137,5,7,3,2,0,0,1,DownVotes
21479,34658,1226,137,326,119,2,3,0,0,DownVotes
21610,34826,149,5,37,2,1,0,51,10,DownVotes
21645,34874,361,26,22,7,1,2,561,7,DownVotes
21815,35099,1645,165,71,16,1,0,84,7,DownVotes
21921,35243,202,7,7,1,5,0,0,0,DownVotes
21952,35286,154,22,3,1,2,2,0,1,DownVotes
22025,35388,133,26,100,1,2,-2,0,7,DownVotes
22166,35572,396,25,23,1,2,1,0,0,DownVotes
22260,35694,226,21,0,1,1,3,827,0,DownVotes
22413,35917,1423,123,94,2,1,8,465,0,DownVotes
22504,36041,2538,252,15,5,2,4,0,0,DownVotes
22527,36068,603,37,14,6,2,6,0,2,DownVotes
22639,36229,1306,124,201,5,2,1,0,3,DownVotes
22823,37483,829,83,108,12,2,5,0,0,DownVotes
23012,37729,257,206,63,5,1,13,721,5,DownVotes
23394,38206,670,42,59,1,2,0,0,3,DownVotes
23411,38227,128,4,18,1,1,0,1037,0,DownVotes
23610,38480,646,22,53,1,2,1,0,0,DownVotes
23702,40440,526,43,11,1,4,0,0,0,DownVotes
24098,40967,411,47,10,5,1,2,91,6,DownVotes
24455,41429,183,4,7,1,2,5,0,10,DownVotes
24774,41810,549,61,10,3,2,0,0,3,DownVotes
25164,43289,130,3,0,1,2,4,0,0,DownVotes
25552,43750,176,8,10,1,2,1,0,0,DownVotes
25595,43805,155,7,34,3,1,2,221,0,DownVotes
25980,44269,4767,397,363,41,2,2,0,0,DownVotes
26135,44451,1460,79,229,27,2,6,0,2,DownVotes
26151,44469,599,25,47,2,1,0,160,3,DownVotes
26401,44764,1156,80,204,1,2,3,0,0,DownVotes
26563,44952,135,12,21,1,1,1,361,4,DownVotes
27251,45784,189,11,7,1,1,1,1724,0,DownVotes
27274,45809,143,4,1,1,2,2,0,0,DownVotes
27805,46427,88,20,12,2,2,4,0,3,DownVotes
27882,46522,235,13,27,1,1,0,151,3,DownVotes
28214,46925,337,13,32,1,1,1,73,5,DownVotes
28727,48554,178,12,7,1,2,1,0,3,DownVotes
28792,48639,411,50,21,9,1,1,846,2,DownVotes
29600,49647,175,38,12,1,1,2,121,1,DownVotes
30322,52554,2294,192,59,3,2,2,0,0,DownVotes
31752,55365,321,23,1,1,2,1,0,0,DownVotes
1347,2175,1,0,0,0,7,0,0,0,PostTypeId
1427,2331,101,4,0,0,4,0,0,0,PostTypeId
1471,2417,1,0,0,0,4,0,0,0,PostTypeId
1560,2601,6,0,0,0,4,0,0,0,PostTypeId
1782,3014,345,126,34,1,5,0,0,0,PostTypeId
1783,3015,101,5,2,0,4,0,0,0,PostTypeId
1784,3017,118,11,2,0,4,0,0,0,PostTypeId
1785,3018,128,2,5,0,5,0,0,0,PostTypeId
1786,3019,8045,500,228,57,4,0,0,0,PostTypeId
1868,3189,56,30,0,0,5,0,0,0,PostTypeId
1869,3190,101,0,0,0,4,0,0,0,PostTypeId
2333,4036,3,1,0,0,5,0,0,0,PostTypeId
2334,4037,101,1,0,0,4,0,0,0,PostTypeId
3940,6136,1,3,0,0,5,0,0,0,PostTypeId
3941,6137,1,0,0,0,4,0,0,0,PostTypeId
4809,7215,6,3,0,0,6,0,0,2,PostTypeId
4940,7380,26,4,0,0,5,0,0,0,PostTypeId
4941,7381,30,6,3,0,4,0,0,0,PostTypeId
4946,7386,31,8,0,0,6,0,0,3,PostTypeId
4956,7399,1,3,0,0,6,0,0,1,PostTypeId
5434,8045,1,0,0,0,5,0,0,0,PostTypeId
5435,8046,21,0,0,0,4,0,0,0,PostTypeId
5536,8171,41,10,0,0,5,0,0,0,PostTypeId
5689,8361,163,6,1,0,5,0,0,0,PostTypeId
5801,8497,101,0,0,0,4,0,0,0,PostTypeId
5847,8555,8,2,0,0,5,0,0,0,PostTypeId
5848,8556,101,0,0,0,4,0,0,0,PostTypeId
5860,8576,11,2,0,0,5,0,0,0,PostTypeId
5861,8579,1,0,0,0,4,0,0,0,PostTypeId
6069,8842,101,0,0,0,4,0,0,0,PostTypeId
6141,8943,1,2,0,0,5,0,0,0,PostTypeId
6142,8944,11,0,0,0,4,0,0,0,PostTypeId
6143,8945,101,1,0,0,5,0,0,0,PostTypeId
6144,8946,109,0,2,0,4,0,0,0,PostTypeId
6241,9065,3,0,0,0,5,0,0,0,PostTypeId
6242,9066,1,0,0,0,4,0,0,0,PostTypeId
6349,9209,121,3,3,0,5,0,0,0,PostTypeId
6377,9248,151,4,0,0,5,0,0,0,PostTypeId
6378,9249,1253,175,629,139,4,0,0,0,PostTypeId
6379,9250,101,0,0,0,5,0,0,0,PostTypeId
6380,9251,134,23,14,0,4,0,0,0,PostTypeId
6410,9285,6,3,0,0,5,0,0,0,PostTypeId
6411,9286,1,0,0,0,4,0,0,0,PostTypeId
6855,9855,101,2,0,0,5,0,0,0,PostTypeId
6856,9856,101,0,0,0,4,0,0,0,PostTypeId
6859,9860,1,1,0,0,5,0,0,0,PostTypeId
6860,9861,6,1,0,0,4,0,0,0,PostTypeId
7183,10272,11,1,0,0,5,0,0,0,PostTypeId
7184,10273,3,1,0,0,4,0,0,0,PostTypeId
7551,10756,1,2,0,0,4,0,0,0,PostTypeId
7556,10764,1,0,0,0,5,0,0,0,PostTypeId
7557,10765,1,0,0,0,4,0,0,0,PostTypeId
9293,13029,101,0,0,0,5,0,0,0,PostTypeId
9294,13030,101,1,0,0,4,0,0,0,PostTypeId
9758,13641,101,1,0,0,5,0,0,0,PostTypeId
9759,13642,1,4,0,0,4,0,0,0,PostTypeId
10089,14114,1,0,0,0,5,0,0,0,PostTypeId
10090,14115,1,0,0,0,4,0,0,0,PostTypeId
10093,14120,59,5,1,0,5,0,0,0,PostTypeId
10094,14121,1,0,0,0,4,0,0,0,PostTypeId
10218,14282,101,0,0,0,4,0,0,0,PostTypeId
10221,14285,1,0,0,0,5,0,0,0,PostTypeId
10222,14286,21,10,0,0,4,0,0,0,PostTypeId
10223,14287,1,2,0,0,5,0,0,0,PostTypeId
10224,14288,101,1,1,0,4,0,0,0,PostTypeId
10458,14608,101,0,2,0,5,0,0,0,PostTypeId
10459,14609,1,0,0,0,4,0,0,0,PostTypeId
10992,16296,6,2,0,0,5,0,0,0,PostTypeId
10993,16297,2108,163,92,10,4,0,0,0,PostTypeId
11048,16366,6,3,0,0,5,0,0,0,PostTypeId
11049,16367,3,4,0,0,4,0,0,0,PostTypeId
11088,16419,101,2,13,0,5,0,0,0,PostTypeId
11089,16420,56,4,0,0,4,0,0,0,PostTypeId
12087,17764,28,2,1,0,5,0,0,0,PostTypeId
12088,17765,101,0,0,0,4,0,0,0,PostTypeId
12144,17838,101,1,2,0,5,0,0,0,PostTypeId
12145,17839,113,4,0,0,4,0,0,0,PostTypeId
12193,17908,3559,206,88,1,5,0,0,0,PostTypeId
12194,17909,108,3,2,0,4,0,0,0,PostTypeId
12535,18364,1,0,0,0,5,0,0,0,PostTypeId
12536,18365,101,0,0,0,4,0,0,0,PostTypeId
12565,18401,101,2,0,0,5,0,0,0,PostTypeId
12566,18402,106,1,1,0,4,0,0,0,PostTypeId
12694,18560,1,0,0,0,5,0,0,0,PostTypeId
12695,18561,36,0,0,0,4,0,0,0,PostTypeId
12702,18572,1,0,0,0,5,0,0,0,PostTypeId
12703,18573,1,1,0,0,4,0,0,0,PostTypeId
12726,18601,6,3,0,0,5,0,0,0,PostTypeId
12752,18634,11,0,0,0,5,0,0,0,PostTypeId
12753,18635,1,0,0,0,4,0,0,0,PostTypeId
12763,18647,26,0,0,0,4,0,0,0,PostTypeId
12899,19815,328,34,31,0,5,0,0,0,PostTypeId
12900,19816,101,0,0,0,4,0,0,0,PostTypeId
12925,19848,233,36,14,0,5,0,0,0,PostTypeId
12926,19849,1,0,0,0,4,0,0,0,PostTypeId
13226,20255,111,3,0,0,5,0,0,0,PostTypeId
13227,20256,101,1,2,0,4,0,0,0,PostTypeId
13228,20257,1,0,0,0,5,0,0,0,PostTypeId
13229,20258,113,4,2,0,4,0,0,0,PostTypeId
13230,20259,1,3,0,0,5,0,0,0,PostTypeId
13231,20260,16,2,0,0,4,0,0,0,PostTypeId
13232,20261,1,1,0,0,5,0,0,0,PostTypeId
13233,20262,6,2,0,0,4,0,0,0,PostTypeId
13234,20264,1,1,0,0,4,0,0,0,PostTypeId
13392,20483,6,6,0,0,5,0,0,0,PostTypeId
13393,20484,101,0,0,0,4,0,0,0,PostTypeId
13394,20485,101,0,0,0,5,0,0,0,PostTypeId
13395,20486,270,7,9,0,4,0,0,0,PostTypeId
13396,20487,8,6,0,0,5,0,0,0,PostTypeId
13397,20488,1,11,0,0,4,0,0,0,PostTypeId
13398,20489,1,0,0,0,5,0,0,0,PostTypeId
13399,20490,6,0,0,0,4,0,0,0,PostTypeId
13400,20491,11,1,0,0,5,0,0,0,PostTypeId
13401,20492,71,5,1,0,4,0,0,0,PostTypeId
13402,20493,18,3,0,0,5,0,0,0,PostTypeId
13403,20494,106,3,0,0,4,0,0,0,PostTypeId
13438,20540,111,1,15,0,5,0,0,0,PostTypeId
13439,20541,43,6,7,0,4,0,0,0,PostTypeId
13546,20696,1,0,0,0,5,0,0,0,PostTypeId
13547,20697,101,0,0,0,4,0,0,0,PostTypeId
14125,21497,126,8,0,0,5,0,0,0,PostTypeId
14333,21795,13,1,0,0,5,0,0,0,PostTypeId
14334,21796,18,4,0,0,4,0,0,0,PostTypeId
14369,21856,28,9,3,0,5,0,0,0,PostTypeId
14370,21857,101,1,0,0,4,0,0,0,PostTypeId
14371,21858,6,2,0,0,5,0,0,0,PostTypeId
14372,21859,6,0,0,0,4,0,0,0,PostTypeId
14373,21860,101,0,0,0,5,0,0,0,PostTypeId
14374,21861,11,1,0,0,4,0,0,0,PostTypeId
14375,21862,1,0,0,0,5,0,0,0,PostTypeId
14376,21863,46,4,1,0,4,0,0,0,PostTypeId
14377,21865,101,0,1,0,4,0,0,0,PostTypeId
14378,21866,76,1,0,0,5,0,0,0,PostTypeId
14379,21867,101,1,0,0,4,0,0,0,PostTypeId
14386,21877,101,1,0,0,4,0,0,0,PostTypeId
14387,21878,6,0,0,0,5,0,0,0,PostTypeId
14388,21879,60,6,2,0,4,0,0,0,PostTypeId
14389,21880,6,1,0,0,5,0,0,0,PostTypeId
14390,21881,1,0,0,0,4,0,0,0,PostTypeId
14391,21882,1,0,0,0,5,0,0,0,PostTypeId
14392,21883,1,0,0,0,4,0,0,0,PostTypeId
14549,22099,1,0,0,0,5,0,0,0,PostTypeId
14550,22100,191,5,0,0,4,0,0,0,PostTypeId
14554,22110,101,0,0,0,5,0,0,0,PostTypeId
14555,22111,3,1,0,0,4,0,0,0,PostTypeId
14597,22180,101,1,0,0,5,0,0,0,PostTypeId
14598,22181,1,4,0,0,4,0,0,0,PostTypeId
14665,22274,101,0,0,0,5,0,0,0,PostTypeId
14666,22275,18,1,1,0,4,0,0,0,PostTypeId
15064,23847,1,0,0,0,5,0,0,0,PostTypeId
15065,23848,108,1,18,0,4,0,0,0,PostTypeId
15486,24436,1,0,0,0,4,0,0,0,PostTypeId
16086,25279,1,4,0,0,5,0,0,0,PostTypeId
16329,25639,1,0,0,0,5,0,0,0,PostTypeId
16330,25640,101,0,1,0,4,0,0,0,PostTypeId
16493,25853,6,1,0,0,4,0,0,0,PostTypeId
17054,26617,1,0,0,0,5,0,0,0,PostTypeId
17055,26618,1,0,0,0,4,0,0,0,PostTypeId
17275,26938,1,0,0,0,4,0,0,0,PostTypeId
17424,27148,11,2,0,0,5,0,0,0,PostTypeId
18177,28193,31,0,0,0,5,0,0,0,PostTypeId
18178,28194,16,4,0,0,4,0,0,0,PostTypeId
18188,28209,56,2,0,0,5,0,0,0,PostTypeId
18189,28211,18,3,0,0,5,0,0,0,PostTypeId
18190,28212,6,0,0,0,4,0,0,0,PostTypeId
18193,28215,1,0,0,0,5,0,0,0,PostTypeId
18194,28216,59,15,2,0,4,0,0,0,PostTypeId
18195,28217,1,5,0,0,5,0,0,0,PostTypeId
18196,28218,628,240,95,10,4,0,0,0,PostTypeId
18197,28219,1,3,0,0,5,0,0,0,PostTypeId
18198,28220,101,2,20,0,4,0,0,0,PostTypeId
18200,28223,1,1,0,0,5,0,0,0,PostTypeId
18201,28224,6,0,0,0,4,0,0,0,PostTypeId
18202,28225,16,1,0,0,5,0,0,0,PostTypeId
18203,28226,103,2,1,0,4,0,0,0,PostTypeId
18212,28238,1,2,0,0,5,0,0,0,PostTypeId
18213,28239,41,0,0,0,4,0,0,0,PostTypeId
18214,28241,23,1,0,0,4,0,0,0,PostTypeId
18228,28258,1,0,0,0,5,0,0,0,PostTypeId
18229,28259,1,0,0,0,4,0,0,0,PostTypeId
18230,28260,3,7,0,0,5,0,0,0,PostTypeId
18231,28261,1,1,0,0,4,0,0,0,PostTypeId
18232,28263,1,0,0,0,5,0,0,0,PostTypeId
18233,28264,1,0,0,0,4,0,0,0,PostTypeId
18234,28265,1,7,0,0,5,0,0,0,PostTypeId
18235,28266,11,1,0,0,4,0,0,0,PostTypeId
18236,28267,1,0,0,0,5,0,0,0,PostTypeId
18237,28269,101,0,0,0,5,0,0,0,PostTypeId
18238,28270,1,0,0,0,4,0,0,0,PostTypeId
18240,28272,1,3,0,0,5,0,0,0,PostTypeId
18241,28273,1,0,0,0,4,0,0,0,PostTypeId
18243,28275,26,1,1,0,5,0,0,0,PostTypeId
18244,28276,118,0,3,0,4,0,0,0,PostTypeId
18245,28277,11,1,0,0,5,0,0,0,PostTypeId
18246,28278,13,0,0,0,4,0,0,0,PostTypeId
18247,28279,21,7,0,0,5,0,0,0,PostTypeId
18248,28280,1,4,0,0,4,0,0,0,PostTypeId
18249,28281,378,14,34,0,5,0,0,0,PostTypeId
18250,28282,1,3,0,0,4,0,0,0,PostTypeId
18261,28296,1,0,0,0,5,0,0,0,PostTypeId
18262,28297,1,0,0,0,4,0,0,0,PostTypeId
18265,28304,131,5,46,0,5,0,0,0,PostTypeId
18280,28326,1,1,0,0,5,0,0,0,PostTypeId
18281,28327,36,0,0,0,4,0,0,0,PostTypeId
18282,28328,1,0,0,0,5,0,0,0,PostTypeId
18283,28329,16,1,0,0,4,0,0,0,PostTypeId
18285,28331,16,2,0,0,5,0,0,0,PostTypeId
18286,28333,1,1,0,0,5,0,0,0,PostTypeId
18287,28334,1,1,0,0,4,0,0,0,PostTypeId
18288,28335,16,1,0,0,5,0,0,0,PostTypeId
18289,28336,1,3,0,0,4,0,0,0,PostTypeId
18343,28410,11,1,0,0,5,0,0,0,PostTypeId
18344,28411,28,2,1,0,4,0,0,0,PostTypeId
18377,28452,1,0,0,0,5,0,0,0,PostTypeId
18424,28531,6,1,0,0,5,0,0,0,PostTypeId
18425,28532,1,1,0,0,4,0,0,0,PostTypeId
18427,28535,6,0,0,0,4,0,0,0,PostTypeId
18516,28666,2653,233,729,45,5,0,0,0,PostTypeId
18591,28774,10,8,0,0,4,0,0,0,PostTypeId
18605,28791,619,41,374,3,5,0,0,0,PostTypeId
18606,28792,108,2,0,0,4,0,0,0,PostTypeId
18607,28793,11,1,0,0,5,0,0,0,PostTypeId
18608,28794,1,0,0,0,4,0,0,0,PostTypeId
18679,28899,16,2,0,0,5,0,0,0,PostTypeId
18680,28900,1,1,0,0,4,0,0,0,PostTypeId
18681,28901,1,0,0,0,5,0,0,0,PostTypeId
18682,28902,1,0,0,0,4,0,0,0,PostTypeId
18699,28926,11,0,0,0,5,0,0,0,PostTypeId
18700,28927,101,2,0,0,4,0,0,0,PostTypeId
18701,28928,129,182,33,1,5,0,0,0,PostTypeId
18702,28929,11,4,0,0,4,0,0,0,PostTypeId
18741,28976,6,0,0,0,5,0,0,0,PostTypeId
18742,28977,101,0,0,0,4,0,0,0,PostTypeId
18743,28978,118,16,33,0,5,0,0,0,PostTypeId
18744,28979,6,2,0,0,4,0,0,0,PostTypeId
18866,29148,41,4,0,0,4,0,0,0,PostTypeId
19354,29829,28,3,2,0,5,0,0,0,PostTypeId
19428,29931,1,0,0,0,4,0,0,0,PostTypeId
19657,30240,101,0,0,0,5,0,0,0,PostTypeId
19658,30241,1,0,0,0,4,0,0,0,PostTypeId
19817,30438,349,43,2,0,4,0,0,0,PostTypeId
19828,30453,38,2,0,0,5,0,0,0,PostTypeId
19829,30454,46,5,0,0,4,0,0,0,PostTypeId
19949,30617,101,6,0,0,5,0,0,0,PostTypeId
19950,30618,101,7,0,0,4,0,0,0,PostTypeId
20451,31287,1,0,0,0,5,0,0,0,PostTypeId
20452,31288,11,2,0,0,4,0,0,0,PostTypeId
20788,31753,28,2,0,0,5,0,0,0,PostTypeId
20789,31754,16,0,0,0,4,0,0,0,PostTypeId
20805,31778,1,0,0,0,5,0,0,0,PostTypeId
20806,31779,103,3,0,0,4,0,0,0,PostTypeId
20839,31826,1,0,0,0,5,0,0,0,PostTypeId
20950,31982,1,1,0,0,5,0,0,0,PostTypeId
20951,31983,1,2,0,0,4,0,0,0,PostTypeId
20953,31986,26,7,0,0,5,0,0,0,PostTypeId
20954,31987,106,1,0,0,4,0,0,0,PostTypeId
21332,32457,1,0,0,0,5,0,0,0,PostTypeId
21333,32458,6,0,0,0,4,0,0,0,PostTypeId
21371,32513,111,5,0,0,5,0,0,0,PostTypeId
21372,32514,6,2,0,0,4,0,0,0,PostTypeId
21655,34888,101,0,0,0,4,0,0,0,PostTypeId
21921,35243,202,7,7,1,5,0,0,0,PostTypeId
21922,35244,1,1,0,0,4,0,0,0,PostTypeId
21926,35250,15,4,3,0,5,0,0,0,PostTypeId
21927,35251,1,0,0,0,4,0,0,0,PostTypeId
21954,35288,103,2,8,0,5,0,0,0,PostTypeId
21955,35289,1,0,0,0,4,0,0,0,PostTypeId
22081,35462,6,2,0,0,5,0,0,0,PostTypeId
22082,35463,3,8,0,0,4,0,0,0,PostTypeId
22168,35574,37,4,4,0,5,0,0,0,PostTypeId
22169,35575,83,13,1,0,4,0,0,0,PostTypeId
22291,35733,6,1,0,0,5,0,0,0,PostTypeId
22292,35734,3,6,0,0,4,0,0,0,PostTypeId
22316,35772,11,0,0,0,5,0,0,0,PostTypeId
22329,35792,1,0,0,0,5,0,0,0,PostTypeId
22330,35793,1,0,0,0,4,0,0,0,PostTypeId
22608,36189,11,1,0,0,5,0,0,0,PostTypeId
22609,36190,1,4,0,0,4,0,0,0,PostTypeId
22872,37548,1,0,0,0,5,0,0,0,PostTypeId
22873,37549,3,2,0,0,4,0,0,0,PostTypeId
22874,37550,1,0,0,0,5,0,0,0,PostTypeId
22875,37551,1,0,0,0,4,0,0,0,PostTypeId
22916,37599,1,2,0,0,5,0,0,0,PostTypeId
22917,37600,101,1,0,0,4,0,0,0,PostTypeId
22919,37603,111,15,0,0,4,0,0,0,PostTypeId
23262,38033,101,0,0,0,5,0,0,0,PostTypeId
23263,38034,121,4,0,0,4,0,0,0,PostTypeId
23490,38334,101,1,6,0,5,0,0,0,PostTypeId
23491,38335,1,0,0,0,4,0,0,0,PostTypeId
23496,38341,13,1,0,0,5,0,0,0,PostTypeId
23497,38342,6,2,0,0,4,0,0,0,PostTypeId
23498,38343,1,1,0,0,5,0,0,0,PostTypeId
23499,38344,16,3,1,0,4,0,0,0,PostTypeId
23515,38368,86,13,38,0,5,0,0,0,PostTypeId
23516,38369,1,0,0,0,4,0,0,0,PostTypeId
23602,38472,1,1,0,0,5,0,0,0,PostTypeId
23603,38473,121,0,2,0,4,0,0,0,PostTypeId
23692,40430,1,3,0,0,5,0,0,0,PostTypeId
23693,40431,33,1,0,0,4,0,0,0,PostTypeId
23694,40432,16,3,0,0,5,0,0,0,PostTypeId
23695,40433,1,0,0,0,4,0,0,0,PostTypeId
23696,40434,1,1,0,0,5,0,0,0,PostTypeId
23697,40435,101,0,0,0,4,0,0,0,PostTypeId
23699,40437,13,2,0,0,5,0,0,0,PostTypeId
23700,40438,101,0,0,0,4,0,0,0,PostTypeId
23701,40439,6,2,0,0,5,0,0,0,PostTypeId
23702,40440,526,43,11,1,4,0,0,0,PostTypeId
23764,40520,1,1,0,0,5,0,0,0,PostTypeId
23765,40521,16,0,0,0,4,0,0,0,PostTypeId
23766,40522,1,9,0,0,5,0,0,0,PostTypeId
23767,40523,26,1,0,0,4,0,0,0,PostTypeId
23769,40525,1,0,0,0,5,0,0,0,PostTypeId
23770,40526,101,0,0,0,4,0,0,0,PostTypeId
23888,40682,1,0,0,0,5,0,0,0,PostTypeId
23889,40683,101,0,0,0,4,0,0,0,PostTypeId
23893,40689,101,0,3,0,5,0,0,0,PostTypeId
23894,40690,101,1,0,0,4,0,0,0,PostTypeId
23991,40824,106,3,0,0,5,0,0,0,PostTypeId
23992,40825,1,0,0,0,4,0,0,0,PostTypeId
23997,40831,1,0,0,0,5,0,0,0,PostTypeId
23998,40832,18,1,0,0,4,0,0,0,PostTypeId
23999,40833,1,1,0,0,5,0,0,0,PostTypeId
24000,40834,18,1,1,0,4,0,0,0,PostTypeId
24001,40835,101,2,1,0,5,0,0,0,PostTypeId
24002,40836,101,0,0,0,4,0,0,0,PostTypeId
24006,40842,9,0,0,0,5,0,0,0,PostTypeId
24007,40843,6,1,0,0,4,0,0,0,PostTypeId
24008,40844,101,0,0,0,5,0,0,0,PostTypeId
24009,40845,101,0,1,0,4,0,0,0,PostTypeId
24048,40900,1,0,0,0,5,0,0,0,PostTypeId
24054,40911,6,0,0,0,5,0,0,0,PostTypeId
24055,40912,16,0,0,0,4,0,0,0,PostTypeId
24057,40914,1,0,0,0,5,0,0,0,PostTypeId
24058,40915,101,2,2,0,4,0,0,0,PostTypeId
24059,40917,72,2,19,0,4,0,0,0,PostTypeId
24079,40943,1,0,0,0,5,0,0,0,PostTypeId
24080,40944,11,0,0,0,4,0,0,0,PostTypeId
24356,41298,1,0,0,0,5,0,0,0,PostTypeId
24357,41299,1,0,0,0,4,0,0,0,PostTypeId
24363,41308,1,0,0,0,5,0,0,0,PostTypeId
24364,41309,18,3,0,0,4,0,0,0,PostTypeId
24365,41311,6,0,0,0,4,0,0,0,PostTypeId
24366,41312,11,1,0,0,5,0,0,0,PostTypeId
24367,41313,1,1,0,0,4,0,0,0,PostTypeId
24477,41458,1,0,0,0,5,0,0,0,PostTypeId
24478,41459,16,0,0,0,4,0,0,0,PostTypeId
24511,41501,26,1,0,0,5,0,0,0,PostTypeId
24512,41502,27,4,0,0,4,0,0,0,PostTypeId
24625,41630,1,0,0,0,5,0,0,0,PostTypeId
24626,41631,3,2,0,0,4,0,0,0,PostTypeId
24985,43067,41,1,12,0,5,0,0,0,PostTypeId
24986,43068,41,0,0,0,4,0,0,0,PostTypeId
25590,43800,1,0,0,0,5,0,0,0,PostTypeId
25591,43801,1,1,0,0,4,0,0,0,PostTypeId
25853,44121,101,0,0,0,5,0,0,0,PostTypeId
25854,44122,6,3,0,0,4,0,0,0,PostTypeId
25986,44277,1,1,0,0,5,0,0,0,PostTypeId
25987,44278,51,2,0,0,4,0,0,0,PostTypeId
26338,44692,1,0,0,0,4,0,0,0,PostTypeId
26339,44693,1,0,0,0,5,0,0,0,PostTypeId
26340,44694,1,0,0,0,4,0,0,0,PostTypeId
26341,44695,101,0,1,0,5,0,0,0,PostTypeId
26342,44696,1,6,0,0,4,0,0,0,PostTypeId
26439,44809,1,0,0,0,5,0,0,0,PostTypeId
26440,44810,101,0,0,0,4,0,0,0,PostTypeId
26451,44823,1,0,0,0,5,0,0,0,PostTypeId
26452,44824,11,0,0,0,4,0,0,0,PostTypeId
26765,45195,6,0,0,0,5,0,0,0,PostTypeId
26766,45196,6,0,0,0,4,0,0,0,PostTypeId
26875,45324,11,11,0,0,5,0,0,0,PostTypeId
26876,45325,58,3,2,0,4,0,0,0,PostTypeId
27018,45494,1,0,0,0,5,0,0,0,PostTypeId
27019,45495,1,0,0,0,4,0,0,0,PostTypeId
27208,45727,1,0,0,0,5,0,0,0,PostTypeId
27209,45728,1,0,0,0,4,0,0,0,PostTypeId
27354,45901,1,3,0,0,5,0,0,0,PostTypeId
27355,45902,1,0,0,0,4,0,0,0,PostTypeId
27544,46132,1,0,0,0,5,0,0,0,PostTypeId
