Id,PostId,Score,Text,CreationDate,UserId,UserDisplayName
829,707,0,"Have you even read this paper? Nevertheless it is works only for linear models (even the title shows it!) it is about asymptotic behavior for infinite number of objects. 100 is way not enough.","2010-07-29 07:49:16",88,NULL
830,707,1,"And I wish you luck making 10-fold cross validation on set with 9 objects.","2010-07-29 07:50:50",88,NULL
831,644,2,"CV using full set for model selection, huh? It's a common error (still even Wikipedia mentions it), because it is a hidden overfit. You need to make a higher level CV or leave some test to do this right.","2010-07-29 08:00:22",88,NULL
832,934,1,"I'd love to see this loss minimizing in clustering, kNN or random ferns...","2010-07-29 08:09:31",88,NULL
833,922,0,"Statistical crowd is clicking randomly in SPSS until desired p-value appears...","2010-07-29 08:17:05",88,NULL
834,962,0,"+1 Very nice paper.","2010-07-29 08:59:46",88,NULL
835,955,0,"Have you voted for close? It is strange that since without Shane we couldn't close any question...","2010-07-29 10:33:19",88,NULL
836,750,3,"That would be true if everyone were knowledgeable enough in statistics to drive the correct conclusions. Alas, that quote is very applicable to many of those amusing human beings called politicians...","2010-07-29 11:22:35",582,NULL
837,955,0,"I do think this could be rephrased in such a way that it would be on-topic (eg about the kind of work that statistical consultants do), but this is more like a job request.","2010-07-29 11:30:08",5,NULL
838,607,7,"Great post! Note that Vapnick had a PhD in statistics. I'm not sure there are a lot of computer scientist that know the name Talagrand and I'm sure 0.01% of them can state by memory one result of talagrand :) can you ? I don't know the work of Valiant :)","2010-07-29 11:30:57",223,NULL
840,955,0,"@mbq Sorry, I don't understand what you mean. Yes I voted to close. All 500+ rep users can (which means 8 users).","2010-07-29 11:45:13",190,NULL
841,955,0,"@Shane So you're here... I've got an impression that you should be holidating.
@Shane, @Peter Still, the problem exists, because not all of this eight is active in closing.","2010-07-29 11:53:06",88,NULL
843,955,0,"@mbq: I am vacationing, but occasionally my iPhone gets service.  And let's face it: I'm addicted to this.","2010-07-29 13:18:13",5,NULL
844,929,0,"See the meta thread: http://meta.stats.stackexchange.com/questions/213/list-of-candidate-questions-to-be-closed where this question is proposed to be closed.","2010-07-29 13:25:38",NULL,user28
845,966,0,"Your last line should have been with the log(P)'s, right? And isn't this also a simple consequence of Markov processes and the related exponential distribution?","2010-07-29 13:47:51",56,NULL
846,980,0,"I forgot this: The points along the x-axis come with varying spacing.","2010-07-29 14:06:54",NULL,Pete
847,980,0,"I am not sure I understand. Don't you have a y-axis?","2010-07-29 14:07:59",NULL,user28
848,966,0,"In the notation I borrowed:  x_t := log(X_t) to the p_t are the logs of the P_t.","2010-07-29 14:08:04",334,NULL
849,980,0,"Ah, sorry. I misstyped. I have now changed it above.","2010-07-29 14:11:05",NULL,Pete
850,947,0,"Thanks, this worked.","2010-07-29 14:12:49",NULL,anonymous
851,905,3,"Yes, and a slight clarification is that online learning algorithms, at least as studied in Machine Learning, mostly make the assumption that your ability to store examples is very limited compared to the size of the data set. In the most limiting case, you only get to see one example at a time, and then you have to forget it after you've used it to update your classifier.","2010-07-29 14:14:16",6,NULL
852,944,1,"@mbq: @JohnD.Cook: This is not a programming question. It is also not a question about a common tool of programmers. It is a question about a common tool of statisticians. That is why I asked it here. I don't mind that it was closed, though, since I received and accepted the correct answer.","2010-07-29 14:16:46",NULL,anonymous
853,981,0,"Ah, interesting, but I need it to be predictable, i.e. to have the same result each time I view the data.","2010-07-29 14:18:32",NULL,Pete
854,980,0,"I also think you need to provide a bit more information. For example, I still cannot visualize the graph. What is your goal?","2010-07-29 14:19:04",NULL,user28
855,981,0,"In that case, generate the *n* indexes of the points you choose, and store those indexes.","2010-07-29 14:21:07",8,NULL
856,981,0,"Or store the seed to the RNG before sampling.","2010-07-29 14:25:18",334,NULL
857,981,0,"Dirk's solution regarding the seed is probably the better option.","2010-07-29 14:31:10",8,NULL
858,983,0,"Is there any way to do this without knowing in advance what the relative varience will be or is it just a case of having to take a guess at the relative varience to do anything at all?","2010-07-29 14:38:55",210,NULL
860,980,0,"Ok, sorry. I have added some more details above.","2010-07-29 15:11:17",NULL,Pete
861,982,0,"Yep, visualization is what I want. I have added some more info in the question.","2010-07-29 15:11:55",NULL,Pete
862,984,0,"Ok, sorry. I have added some more details above.","2010-07-29 15:12:12",NULL,Pete
863,980,0,"Ok, just so I understand better- your x-axis is time with the 0 point being the time of the first sample. Your y-axis is beats per minute. Is that right? I still do not know your goal: Why do you want to reduce the number of data points? - Reduce clutter? or See patterns better? or the existing points are too close to each other for you to figure out what is happening?","2010-07-29 15:17:06",NULL,user28
864,911,0,"Thanks! But I hoped for a statistic that is faster and more stable to calculate...","2010-07-29 15:25:23",506,NULL
866,963,3,"You should be very careful in interpreting p-values from these t-tests with this looping approach. If you have 20 columns, and there is no real difference between any of them, at least one comparison is likely to appear significantly different at p < 0.05. You should at least multiply the p-values by the number of tests, to produce the Bonferronoi correction. Or, you could multiply them by their inverse rank for the Holm correction.","2010-07-29 15:36:54",287,NULL
867,982,0,"seconding plotting raw data with a smoothing line.","2010-07-29 15:43:10",287,NULL
869,685,0,"See the meta thread: http://meta.stats.stackexchange.com/questions/213/list-of-candidate-questions-to-be-closed where this question is proposed to be closed.","2010-07-29 15:48:02",NULL,user28
870,971,0,"Thank you, that's exactly what I needed. I'm not completely sure of what you mean when you talk about the overdispersion (sorry, I'm not a statistician, maybe it's something very basic)... You say that the residual deviance should be equal to the residual degrees of freedom... how would I check that?","2010-07-29 16:10:48",582,NULL
871,944,0,"It is a question about using a computer program use; so I think you should try SuperUser. Dirk is there, so R questions will be answered in a blink of eye ;-)","2010-07-29 16:13:58",88,NULL
872,981,0,"Calculating averages per each second is ok, but what I do when there is no data for a specific second. I guess I could do some interpolation from the seconds before and after it, but it would be great with some specific (named) method for this, so I don't try to invent something already invented.","2010-07-29 16:24:46",NULL,Pete
873,948,0,"I'm not sure what you mean. If you have some continuous variable column A (say people's heights) and some grouping factor column B (say Country of origin), you really want to do a `pairwise.t.test()`. You would do this like `pairwise.t.test(df$A , df$B)`. This function will automatically correct for multiple comparisons.","2010-07-29 16:28:03",287,NULL
874,997,0,"excellent logic, but wouldn't that be binom.test(3,13,0.5) (which is the same as binom.test(10,13,0.5)","2010-07-29 17:31:51",605,NULL
875,982,0,"thirding plotting raw data with a smoothing line --- You might want to also plot the change in BPM over time as a separate visualization.","2010-07-29 17:52:51",601,NULL
876,981,0,"The interpolation you are talking about is the moving average or smoothing bit.","2010-07-29 18:21:06",8,NULL
877,993,0,"You should really should state would language you sample code is for.","2010-07-29 18:33:14",8,NULL
878,730,1,"I use this quote a lot to explain the difficulties in mathematicians transitioning to statistics","2010-07-29 18:48:03",549,NULL
879,971,0,"If you give `summary(model1)` you'll see something like `Residual deviance: -2.7768e-28  on 0  degrees of freedom`","2010-07-29 18:55:47",339,NULL
882,138,3,"Refer to SO. http://stackoverflow.com/questions/192369/books-for-learning-the-r-language/2270793","2010-07-29 19:17:06",1356,NULL
884,981,0,"But moving average will not reduce the number of data points, will it? As far as I know it will _only_ smoothen. Or are there optional moving averages that does both?","2010-07-29 19:29:56",NULL,Pete
885,763,0,"this is great information.  Do you know of any papers that cover this?","2010-07-29 19:39:40",5,NULL
886,981,0,"I rewrote the answer. Hopefully it's clear and useful now.","2010-07-29 20:07:35",8,NULL
887,993,0,"@csgillespie: sorry; it's Matlab code, as Elpezmuerto requested in his comment to the other answer.","2010-07-29 20:44:37",506,NULL
